"","tile_name","percent","Depth"
"4048","SD2902",0,"Deep"
"4049","SD2903",0,"Deep"
"4050","SD2904",0,"Deep"
"4051","SD2905",0,"Deep"
"4052","SD2906",0,"Deep"
"4053","SD2908",0,"Deep"
"4054","SD2909",0,"Deep"
"4055","SD2910",0,"Deep"
"4056","SD2911",0,"Deep"
"4057","SD2912",0,"Deep"
"4058","SD2913",0,"Deep"
"4059","SD2973",0,"Deep"
"4060","SD2980",1,"Deep"
"4061","SD3003",0,"Deep"
"4062","SD3005",0,"Deep"
"4063","SD3007",0,"Deep"
"4064","SD3008",0,"Deep"
"4065","SD3009",0,"Deep"
"4066","SD3010",0,"Deep"
"4067","SD3011",0,"Deep"
"4068","SD3012",0,"Deep"
"4069","SD3013",0,"Deep"
"4070","SD3014",0,"Deep"
"4071","SD3079",0,"Deep"
"4072","SD3082",2,"Deep"
"4073","SD3103",0,"Deep"
"4074","SD3106",0,"Deep"
"4075","SD3109",0,"Deep"
"4076","SD3112",0,"Deep"
"4077","SD3114",0,"Deep"
"4078","SD3115",0,"Deep"
"4079","SD3116",0,"Deep"
"4080","SD3200",0,"Deep"
"4081","SD3203",0,"Deep"
"4082","SD3208",0,"Deep"
"4083","SD3212",0,"Deep"
"4084","SD3213",0,"Deep"
"4085","SD3214",0,"Deep"
"4086","SD3215",0,"Deep"
"4087","SD3216",0,"Deep"
"4088","SD3217",0,"Deep"
"4089","SD3240",0,"Deep"
"4090","SD3305",0,"Deep"
"4091","SD3307",0,"Deep"
"4092","SD3308",0,"Deep"
"4093","SD3315",0,"Deep"
"4094","SD3316",0,"Deep"
"4095","SD3317",0,"Deep"
"4096","SD3318",0,"Deep"
"4097","SD3327",0,"Deep"
"4098","SD3336",0,"Deep"
"4099","SD3346",0,"Deep"
"4100","SD3348",0,"Deep"
"4101","SD3401",0,"Deep"
"4102","SD3410",0,"Deep"
"4103","SD3414",0,"Deep"
"4104","SD3415",0,"Deep"
"4105","SD3416",0,"Deep"
"4106","SD3418",0,"Deep"
"4107","SD3419",0,"Deep"
"4108","SD3446",0,"Deep"
"4109","SD3501",0,"Deep"
"4110","SD3508",0,"Deep"
"4111","SD3510",0,"Deep"
"4112","SD3511",0,"Deep"
"4113","SD3512",0,"Deep"
"4114","SD3514",0,"Deep"
"4115","SD3515",0,"Deep"
"4116","SD3517",0,"Deep"
"4117","SD3519",0,"Deep"
"4118","SD3520",0,"Deep"
"4119","SD3584",0,"Deep"
"4120","SD3600",0,"Deep"
"4121","SD3601",0,"Deep"
"4122","SD3603",0,"Deep"
"4123","SD3604",0,"Deep"
"4124","SD3605",0,"Deep"
"4125","SD3606",0,"Deep"
"4126","SD3608",0,"Deep"
"4127","SD3609",0,"Deep"
"4128","SD3610",0,"Deep"
"4129","SD3612",0,"Deep"
"4130","SD3614",0,"Deep"
"4131","SD3615",0,"Deep"
"4132","SD3620",0,"Deep"
"4133","SD3621",0,"Deep"
"4134","SD3675",0,"Deep"
"4135","SD3700",0,"Deep"
"4136","SD3701",0,"Deep"
"4137","SD3702",0,"Deep"
"4138","SD3705",0,"Deep"
"4139","SD3707",0,"Deep"
"4140","SD3709",0,"Deep"
"4141","SD3710",0,"Deep"
"4142","SD3711",0,"Deep"
"4143","SD3713",0,"Deep"
"4144","SD3715",0,"Deep"
"4145","SD3720",0,"Deep"
"4146","SD3780",0.5,"Deep"
"4147","SD3786",0,"Deep"
"4148","SD3800",0,"Deep"
"4149","SD3808",0,"Deep"
"4150","SD3809",0,"Deep"
"4151","SD3810",0,"Deep"
"4152","SD3811",0,"Deep"
"4153","SD3812",0,"Deep"
"4154","SD3877",0,"Deep"
"4155","SD3880",0,"Deep"
"4156","SD3893",0,"Deep"
"4157","SD3900",0,"Deep"
"4158","SD3905",0,"Deep"
"4159","SD3906",0,"Deep"
"4160","SD3907",0,"Deep"
"4161","SD3908",0,"Deep"
"4162","SD3911",0,"Deep"
"4163","SD3914",0,"Deep"
"4164","SD3919",0,"Deep"
"4165","SD3920",0,"Deep"
"4166","SD3921",0,"Deep"
"4167","SD3973",1,"Deep"
"4168","SD3974",0,"Deep"
"4169","SD3976",0,"Deep"
"4170","SD4000",0,"Deep"
"4171","SD4001",0,"Deep"
"4172","SD4002",0,"Deep"
"4173","SD4003",0,"Deep"
"4174","SD4004",0,"Deep"
"4175","SD4019",0,"Deep"
"4176","SD4080",0,"Deep"
"4177","SD4100",0,"Deep"
"4178","SD4101",0,"Deep"
"4179","SD4102",0,"Deep"
"4180","SD4103",0,"Deep"
"4181","SD4108",1,"Deep"
"4182","SD4109",0,"Deep"
"4183","SD4113",0,"Deep"
"4184","SD4120",0,"Deep"
"4185","SD4122",0,"Deep"
"4186","SD4178",0,"Deep"
"4187","SD4200",0,"Deep"
"4188","SD4206",0,"Deep"
"4189","SD4207",20,"Deep"
"4190","SD4208",14,"Deep"
"4191","SD4209",0,"Deep"
"4192","SD4212",0,"Deep"
"4193","SD4213",0,"Deep"
"4194","SD4214",0,"Deep"
"4195","SD4217",0,"Deep"
"4196","SD4232",0,"Deep"
"4197","SD4278",0,"Deep"
"4198","SD4307",0,"Deep"
"4199","SD4310",0,"Deep"
"4200","SD4311",0,"Deep"
"4201","SD4316",0,"Deep"
"4202","SD4319",0,"Deep"
"4203","SD4331",0,"Deep"
"4204","SD4332",0,"Deep"
"4205","SD4386",0,"Deep"
"4206","SD4401",0,"Deep"
"4207","SD4403",0,"Deep"
"4208","SD4404",0,"Deep"
"4209","SD4407",0,"Deep"
"4210","SD4409",0,"Deep"
"4211","SD4410",0,"Deep"
"4212","SD4412",0,"Deep"
"4213","SD4415",0,"Deep"
"4214","SD4477",0,"Deep"
"4215","SD4481",0,"Deep"
"4216","SD4484",0,"Deep"
"4217","SD4501",0,"Deep"
"4218","SD4504",0,"Deep"
"4219","SD4506",0,"Deep"
"4220","SD4507",0,"Deep"
"4221","SD4509",0,"Deep"
"4222","SD4510",0,"Deep"
"4223","SD4512",0,"Deep"
"4224","SD4515",0,"Deep"
"4225","SD4516",0,"Deep"
"4226","SD4518",0,"Deep"
"4227","SD4519",0,"Deep"
"4228","SD4520",0,"Deep"
"4229","SD4521",0,"Deep"
"4230","SD4522",0,"Deep"
"4231","SD4573",0,"Deep"
"4232","SD4576",0,"Deep"
"4233","SD4577",0,"Deep"
"4234","SD4578",0,"Deep"
"4235","SD4584",0,"Deep"
"4236","SD4602",0,"Deep"
"4237","SD4605",0,"Deep"
"4238","SD4606",0,"Deep"
"4239","SD4607",0,"Deep"
"4240","SD4610",0,"Deep"
"4241","SD4615",0,"Deep"
"4242","SD4622",0,"Deep"
"4243","SD4660",0,"Deep"
"4244","SD4674",0,"Deep"
"4245","SD4675",0,"Deep"
"4246","SD4679",0,"Deep"
"4247","SD4703",0,"Deep"
"4248","SD4707",0,"Deep"
"4249","SD4708",0,"Deep"
"4250","SD4751",0,"Deep"
"4251","SD4760",0,"Deep"
"4252","SD4761",0,"Deep"
"4253","SD4779",0,"Deep"
"4254","SD4780",0,"Deep"
"4255","SD4801",0,"Deep"
"4256","SD4802",0,"Deep"
"4257","SD4805",0,"Deep"
"4258","SD4806",0,"Deep"
"4259","SD4808",0,"Deep"
"4260","SD4818",0,"Deep"
"4261","SD4819",0,"Deep"
"4262","SD4820",0,"Deep"
"4263","SD4832",0,"Deep"
"4264","SD4848",0,"Deep"
"4265","SD4849",0,"Deep"
"4266","SD4850",0,"Deep"
"4267","SD4860",0,"Deep"
"4268","SD4866",0,"Deep"
"4269","SD4877",0,"Deep"
"4270","SD4880",5,"Deep"
"4271","SD4881",0,"Deep"
"4272","SD4889",0,"Deep"
"4273","SD4891",0,"Deep"
"4274","SD4892",0,"Deep"
"4275","SD4903",0,"Deep"
"4276","SD4906",0,"Deep"
"4277","SD4980",3,"Deep"
"4278","SD4981",0,"Deep"
"4279","SD4982",0,"Deep"
"4280","SD4983",0,"Deep"
"4281","SD4984",0,"Deep"
"4282","SD4987",0,"Deep"
"4283","SD4995",0,"Deep"
"4284","SD5005",0,"Deep"
"4285","SD5026",0,"Deep"
"4286","SD5086",0,"Deep"
"4287","SD5104",0,"Deep"
"4288","SD5118",0,"Deep"
"4289","SD5121",0,"Deep"
"4290","SD5126",0,"Deep"
"4291","SD5128",0,"Deep"
"4292","SD5129",0,"Deep"
"4293","SD5193",0,"Deep"
"4294","SD5204",0,"Deep"
"4295","SD5205",0,"Deep"
"4296","SD5219",0,"Deep"
"4297","SD5222",0,"Deep"
"4298","SD5226",0,"Deep"
"4299","SD5227",0,"Deep"
"4300","SD5228",0,"Deep"
"4301","SD5285",0,"Deep"
"4302","SD5289",0,"Deep"
"4303","SD5301",0,"Deep"
"4304","SD5304",0,"Deep"
"4305","SD5320",0,"Deep"
"4306","SD5321",0,"Deep"
"4307","SD5324",0,"Deep"
"4308","SD5325",0,"Deep"
"4309","SD5326",0,"Deep"
"4310","SD5327",0,"Deep"
"4311","SD5328",0,"Deep"
"4312","SD5329",0,"Deep"
"4313","SD5382",0,"Deep"
"4314","SD5384",0,"Deep"
"4315","SD5385",0,"Deep"
"4316","SD5398",0,"Deep"
"4317","SD5399",0,"Deep"
"4318","SD5404",0,"Deep"
"4319","SD5406",0,"Deep"
"4320","SD5418",0,"Deep"
"4321","SD5420",0,"Deep"
"4322","SD5423",0,"Deep"
"4323","SD5424",0,"Deep"
"4324","SD5425",0,"Deep"
"4325","SD5427",0,"Deep"
"4326","SD5428",0,"Deep"
"4327","SD5433",0,"Deep"
"4328","SD5477",0,"Deep"
"4329","SD5501",0,"Deep"
"4330","SD5519",0,"Deep"
"4331","SD5525",0,"Deep"
"4332","SD5526",0,"Deep"
"4333","SD5527",0,"Deep"
"4334","SD5528",0,"Deep"
"4335","SD5577",0,"Deep"
"4336","SD5578",0,"Deep"
"4337","SD5601",0,"Deep"
"4338","SD5602",0,"Deep"
"4339","SD5604",0,"Deep"
"4340","SD5617",0,"Deep"
"4341","SD5618",0,"Deep"
"4342","SD5619",0,"Deep"
"4343","SD5621",0,"Deep"
"4344","SD5625",0,"Deep"
"4345","SD5626",0,"Deep"
"4346","SD5627",0,"Deep"
"4347","SD5628",0,"Deep"
"4348","SD5677",0,"Deep"
"4349","SD5678",0,"Deep"
"4350","SD5680",1,"Deep"
"4351","SD5700",0,"Deep"
"4352","SD5717",1,"Deep"
"4353","SD5721",0,"Deep"
"4354","SD5724",0,"Deep"
"4355","SD5725",0,"Deep"
"4356","SD5726",0,"Deep"
"4357","SD5778",0,"Deep"
"4358","SD5817",0,"Deep"
"4359","SD5819",0,"Deep"
"4360","SD5830",0,"Deep"
"4361","SD5903",0,"Deep"
"4362","SD5912",0,"Deep"
"4363","SD5919",0,"Deep"
"4364","SD5920",0,"Deep"
"4365","SD5922",0,"Deep"
"4366","SD5925",0,"Deep"
"4367","SD5930",0,"Deep"
"4368","SD6003",0,"Deep"
"4369","SD6021",0,"Deep"
"4370","SD6022",0,"Deep"
"4371","SD6100",0,"Deep"
"4372","SD6117",0,"Deep"
"4373","SD6126",0,"Deep"
"4374","SD6225",0,"Deep"
"4375","SD6226",0.5,"Deep"
"4376","SD6294",0,"Deep"
"4377","SD6322",0,"Deep"
"4378","SD6402",0,"Deep"
"4379","SD6425",1,"Deep"
"4380","SD6445",0,"Deep"
"4381","SD6502",0,"Deep"
"4382","SD6521",0,"Deep"
"4383","SD6522",0,"Deep"
"4384","SD6530",0,"Deep"
"4385","SD6531",0,"Deep"
"4386","SD6532",0,"Deep"
"4387","SD6544",1,"Deep"
"4388","SD6545",0,"Deep"
"4389","SD6600",0,"Deep"
"4390","SD6603",0,"Deep"
"4391","SD6623",0,"Deep"
"4392","SD6706",0,"Deep"
"4393","SD6724",2,"Deep"
"4394","SD6808",0,"Deep"
"4395","SD6824",0,"Deep"
"4396","SD6827",0,"Deep"
"4397","SD6900",0,"Deep"
"4398","SD6911",0,"Deep"
"4399","SD6915",0,"Deep"
"4400","SD6924",0,"Deep"
"4401","SD6926",0,"Deep"
"4402","SD6972",0,"Deep"
"4403","SD6973",1,"Deep"
"4404","SD7000",0,"Deep"
"4405","SD7009",0,"Deep"
"4406","SD7020",0,"Deep"
"4407","SD7024",0,"Deep"
"4408","SD7028",0,"Deep"
"4409","SD7029",0,"Deep"
"4410","SD7033",0,"Deep"
"4411","SD7108",0,"Deep"
"4412","SD7124",0,"Deep"
"4413","SD7128",0,"Deep"
"4414","SD7134",0,"Deep"
"4415","SD7136",0,"Deep"
"4416","SD7201",0,"Deep"
"4417","SD7209",0,"Deep"
"4418","SD7232",0,"Deep"
"4419","SD7300",0,"Deep"
"4420","SD7301",0,"Deep"
"4421","SD7326",0,"Deep"
"4422","SD7329",0,"Deep"
"4423","SD7330",0,"Deep"
"4424","SD7332",1,"Deep"
"4425","SD7340",0,"Deep"
"4426","SD7342",2,"Deep"
"4427","SD7377",1,"Deep"
"4428","SD7400",0,"Deep"
"4429","SD7401",0,"Deep"
"4430","SD7405",0,"Deep"
"4431","SD7406",0,"Deep"
"4432","SD7433",0,"Deep"
"4433","SD7441",0,"Deep"
"4434","SD7442",0,"Deep"
"4435","SD7469",0,"Deep"
"4436","SD7477",0,"Deep"
"4437","SD7482",0,"Deep"
"4438","SD7542",0,"Deep"
"4439","SD7641",0,"Deep"
"4440","SD7671",0,"Deep"
"4441","SD7672",0,"Deep"
"4442","SD7721",0,"Deep"
"4443","SD7722",0,"Deep"
"4444","SD7733",0,"Deep"
"4445","SD7749",0,"Deep"
"4446","SD7771",0,"Deep"
"4447","SD7772",0,"Deep"
"4448","SD7773",0,"Deep"
"4449","SD7819",0,"Deep"
"4450","SD7820",0,"Deep"
"4451","SD7825",0,"Deep"
"4452","SD7872",0,"Deep"
"4453","SD7873",0,"Deep"
"4454","SD7875",0,"Deep"
"4455","SD7909",0,"Deep"
"4456","SD7910",0,"Deep"
"4457","SD7913",0,"Deep"
"4458","SD7920",0,"Deep"
"4459","SD7921",1,"Deep"
"4460","SD7922",0,"Deep"
"4461","SD7933",0,"Deep"
"4462","SD8004",0,"Deep"
"4463","SD8008",0,"Deep"
"4464","SD8019",0,"Deep"
"4465","SD8070",0,"Deep"
"4466","SD8132",0,"Deep"
"4467","SD8163",0,"Deep"
"4468","SD8164",0,"Deep"
"4469","SD8204",0,"Deep"
"4470","SD8208",0,"Deep"
"4471","SD8222",0,"Deep"
"4472","SD8263",0,"Deep"
"4473","SD8303",0,"Deep"
"4474","SD8402",0,"Deep"
"4475","SD8502",0,"Deep"
"4476","SD8505",0,"Deep"
"4477","SD8602",0,"Deep"
"4478","SD8603",0,"Deep"
"4479","SD8605",0,"Deep"
"4480","SD8640",0,"Deep"
"4481","SD8641",0,"Deep"
"4482","SD8702",0,"Deep"
"4483","SD8740",0,"Deep"
"4484","SD8741",0,"Deep"
"4485","SD8801",0,"Deep"
"4486","SD8802",0,"Deep"
"4487","SD8804",2,"Deep"
"4488","SD8839",0,"Deep"
"4489","SD8841",0,"Deep"
"4490","SD8900",0,"Deep"
"4491","SD8901",0,"Deep"
"4492","SD8902",0,"Deep"
"4493","SD8903",0,"Deep"
"4494","SD8904",9,"Deep"
"4495","SD8909",0,"Deep"
"4496","SD8939",0,"Deep"
"4497","SD9007",0,"Deep"
"4498","SD9100",0,"Deep"
"4499","SD9101",0,"Deep"
"4500","SD9138",0,"Deep"
"4501","SD9139",0,"Deep"
"4502","SD9200",0,"Deep"
"4503","SD9201",0,"Deep"
"4504","SD9221",0,"Deep"
"4505","SD9239",0,"Deep"
"4506","SD9254",0,"Deep"
"4507","SD9301",0,"Deep"
"4508","SD9314",0,"Deep"
"4509","SD9323",0,"Deep"
"4510","SD9324",0,"Deep"
"4511","SD9338",0,"Deep"
"4512","SD9339",0,"Deep"
"4513","SD9341",0,"Deep"
"4514","SD9354",0,"Deep"
"4515","SD9378",0,"Deep"
"4516","SD9414",0,"Deep"
"4517","SD9416",0,"Deep"
"4518","SD9417",0,"Deep"
"4519","SD9438",0,"Deep"
"4520","SD9538",0,"Deep"
"4521","SD9581",2,"Deep"
"4522","SD9582",0,"Deep"
"4523","SD9591",4,"Deep"
"4524","SD9598",0,"Deep"
"4525","SD9682",0,"Deep"
"4526","SD9683",0,"Deep"
"4527","SD9783",0,"Deep"
"4528","SD9865",0,"Deep"
"4529","SD9880",0,"Deep"
"4530","SD9885",0,"Deep"
"4531","SD9927",0,"Deep"
"4532","SD9981",0,"Deep"
"4533","SD9985",0,"Deep"
"4534","SD9986",0,"Deep"
"4535","SE0063",0,"Deep"
"4536","SE0085",0,"Deep"
"4537","SE0086",0,"Deep"
"4538","SE0087",0,"Deep"
"4539","SE0185",7,"Deep"
"4540","SE0186",1,"Deep"
"4541","SE0187",0,"Deep"
"4542","SE0188",0,"Deep"
"4543","SE0221",0,"Deep"
"4544","SE0447",0,"Deep"
"4545","SE0499",0,"Deep"
"4546","SE0947",0,"Deep"
"4547","SE1039",0,"Deep"
"4548","SE1046",0,"Deep"
"4549","SE1090",0,"Deep"
"4550","SE1146",0,"Deep"
"4551","SE1147",0,"Deep"
"4552","SE1235",0,"Deep"
"4553","SE1238",0,"Deep"
"4554","SE1239",0.5,"Deep"
"4555","SE1240",0,"Deep"
"4556","SE1246",0,"Deep"
"4557","SE1333",1,"Deep"
"4558","SE1347",0,"Deep"
"4559","SE1437",0,"Deep"
"4560","SE1447",0,"Deep"
"4561","SE1448",0,"Deep"
"4562","SE1487",0,"Deep"
"4563","SE1537",8,"Deep"
"4564","SE1538",1,"Deep"
"4565","SE1544",0,"Deep"
"4566","SE1587",0,"Deep"
"4567","SE1622",0,"Deep"
"4568","SE1633",0,"Deep"
"4569","SE1634",0,"Deep"
"4570","SE1635",0,"Deep"
"4571","SE1636",0,"Deep"
"4572","SE1638",0,"Deep"
"4573","SE1645",0,"Deep"
"4574","SE1685",0,"Deep"
"4575","SE1693",0,"Deep"
"4576","SE1708",0,"Deep"
"4577","SE1721",0,"Deep"
"4578","SE1744",0,"Deep"
"4579","SE1785",0,"Deep"
"4580","SE1842",0,"Deep"
"4581","SE1986",0,"Deep"
"4582","SE2099",0,"Deep"
"4583","SE2190",0,"Deep"
"4584","SE2199",0,"Deep"
"4585","SE2270",0,"Deep"
"4586","SE2299",0,"Deep"
"4587","SE2371",2,"Deep"
"4588","SE2378",0,"Deep"
"4589","SE2489",0,"Deep"
"4590","SE2536",0,"Deep"
"4591","SE2538",0,"Deep"
"4592","SE2778",0,"Deep"
"4593","SE2855",0,"Deep"
"4594","SE2869",0,"Deep"
"4595","SE2879",0,"Deep"
"4596","SE2887",0,"Deep"
"4597","SE2932",0,"Deep"
"4598","SE2976",0,"Deep"
"4599","SE2979",0,"Deep"
"4600","SE2980",1,"Deep"
"4601","SE2981",0,"Deep"
"4602","SE2987",0,"Deep"
"4603","SE2988",0,"Deep"
"4604","SE3051",0,"Deep"
"4605","SE3052",0,"Deep"
"4606","SE3053",0,"Deep"
"4607","SE3076",0,"Deep"
"4608","SE3078",0,"Deep"
"4609","SE3083",0,"Deep"
"4610","SE3137",0,"Deep"
"4611","SE3153",1,"Deep"
"4612","SE3181",1,"Deep"
"4613","SE3182",0,"Deep"
"4614","SE3185",15,"Deep"
"4615","SE3254",0,"Deep"
"4616","SE3263",0,"Deep"
"4617","SE3276",0,"Deep"
"4618","SE3278",0,"Deep"
"4619","SE3279",0,"Deep"
"4620","SE3281",0,"Deep"
"4621","SE3282",0,"Deep"
"4622","SE3355",0,"Deep"
"4623","SE3364",0,"Deep"
"4624","SE3377",0,"Deep"
"4625","SE3378",0,"Deep"
"4626","SE3426",0,"Deep"
"4627","SE3428",0,"Deep"
"4628","SE3431",0,"Deep"
"4629","SE3432",0,"Deep"
"4630","SE3455",0,"Deep"
"4631","SE3457",0,"Deep"
"4632","SE3463",0,"Deep"
"4633","SE3464",0,"Deep"
"4634","SE3465",0,"Deep"
"4635","SE3478",0,"Deep"
"4636","SE3526",0,"Deep"
"4637","SE3527",0,"Deep"
"4638","SE3528",0,"Deep"
"4639","SE3531",0,"Deep"
"4640","SE3532",0,"Deep"
"4641","SE3546",0,"Deep"
"4642","SE3556",0,"Deep"
"4643","SE3562",0,"Deep"
"4644","SE3563",0,"Deep"
"4645","SE3564",0,"Deep"
"4646","SE3625",0,"Deep"
"4647","SE3626",0,"Deep"
"4648","SE3627",0.33,"Deep"
"4649","SE3628",0,"Deep"
"4650","SE3630",0,"Deep"
"4651","SE3632",1,"Deep"
"4652","SE3633",0,"Deep"
"4653","SE3634",0,"Deep"
"4654","SE3644",0,"Deep"
"4655","SE3646",2,"Deep"
"4656","SE3662",0,"Deep"
"4657","SE3663",0,"Deep"
"4658","SE3664",0,"Deep"
"4659","SE3665",0,"Deep"
"4660","SE3725",0,"Deep"
"4661","SE3726",0,"Deep"
"4662","SE3728",0,"Deep"
"4663","SE3729",0,"Deep"
"4664","SE3731",0,"Deep"
"4665","SE3745",0,"Deep"
"4666","SE3826",0,"Deep"
"4667","SE3827",0,"Deep"
"4668","SE3828",0,"Deep"
"4669","SE3830",0,"Deep"
"4670","SE3831",0,"Deep"
"4671","SE3846",0,"Deep"
"4672","SE3926",0,"Deep"
"4673","SE3927",0,"Deep"
"4674","SE3929",0,"Deep"
"4675","SE4027",0,"Deep"
"4676","SE4028",0,"Deep"
"4677","SE4029",0,"Deep"
"4678","SE4030",0.33,"Deep"
"4679","SE4031",3,"Deep"
"4680","SE4032",6.5,"Deep"
"4681","SE4125",0,"Deep"
"4682","SE4127",0,"Deep"
"4683","SE4128",0,"Deep"
"4684","SE4131",3,"Deep"
"4685","SE4132",17,"Deep"
"4686","SE4144",0,"Deep"
"4687","SE4145",1,"Deep"
"4688","SE4244",0,"Deep"
"4689","SE4245",0,"Deep"
"4690","SE4246",0,"Deep"
"4691","SE4281",0,"Deep"
"4692","SE4335",0,"Deep"
"4693","SE4336",0,"Deep"
"4694","SE4344",0,"Deep"
"4695","SE4345",0.5,"Deep"
"4696","SE4434",0,"Deep"
"4697","SE4455",0,"Deep"
"4698","SE4456",0,"Deep"
"4699","SE4554",0,"Deep"
"4700","SE4555",0,"Deep"
"4701","SE4627",0,"Deep"
"4702","SE4654",0,"Deep"
"4703","SE4655",0,"Deep"
"4704","SE4754",0,"Deep"
"4705","SE4755",0,"Deep"
"4706","SE4826",0,"Deep"
"4707","SE5221",0,"Deep"
"4708","SE5320",0,"Deep"
"4709","SE5321",0,"Deep"
"4710","SE5322",0,"Deep"
"4711","SE5369",0,"Deep"
"4712","SE5420",0,"Deep"
"4713","SE5421",0,"Deep"
"4714","SE5648",0,"Deep"
"4715","SE5748",0,"Deep"
"4716","SE5900",0,"Deep"
"4717","SE5950",0,"Deep"
"4718","SE5951",0,"Deep"
"4719","SE5952",0,"Deep"
"4720","SE6047",0,"Deep"
"4721","SE6051",0,"Deep"
"4722","SE6142",0,"Deep"
"4723","SE6151",0,"Deep"
"4724","SE6156",21,"Deep"
"4725","SE6437",0,"Deep"
"4726","SE6751",0,"Deep"
"4727","SE6752",0,"Deep"
"4728","SE6845",0,"Deep"
"4729","SE6908",0,"Deep"
"4730","SE7008",0,"Deep"
"4731","SE7249",0,"Deep"
"4732","SE7407",0,"Deep"
"4733","SE7423",0,"Deep"
"4734","SE7424",0,"Deep"
"4735","SE7425",0,"Deep"
"4736","SE7523",0,"Deep"
"4737","SE7524",0,"Deep"
"4738","SE7525",0,"Deep"
"4739","SE7543",0,"Deep"
"4740","SE7545",0,"Deep"
"4741","SE7624",0,"Deep"
"4742","SE7625",0,"Deep"
"4743","SE7626",0,"Deep"
"4744","SE7643",0,"Deep"
"4745","SE7983",0,"Deep"
"4746","SE7984",0,"Deep"
"4747","SE7995",1,"Deep"
"4748","SE8400",0,"Deep"
"4749","SE8401",0,"Deep"
"4750","SE8514",0,"Deep"
"4751","SE8614",0,"Deep"
"4752","SE8712",0,"Deep"
"4753","SE8741",0,"Deep"
"4754","SE8781",0,"Deep"
"4755","SE8875",0,"Deep"
"4756","SE8876",0,"Deep"
"4757","SE8916",0,"Deep"
"4758","SE8975",0,"Deep"
"4759","SE9003",0,"Deep"
"4760","SE9102",0,"Deep"
"4761","SE9103",0,"Deep"
"4762","SE9314",0,"Deep"
"4763","SE9319",0,"Deep"
"4764","SE9322",0,"Deep"
"4765","SE9329",4,"Deep"
"4766","SE9358",0,"Deep"
"4767","SE9359",0,"Deep"
"4768","SE9507",0,"Deep"
"4769","SE9508",0,"Deep"
"4770","SE9515",0,"Deep"
"4771","SE9610",2,"Deep"
"4772","SE9684",0,"Deep"
"4773","SE9688",0,"Deep"
"4774","SE9702",0,"Deep"
"4775","SE9784",0,"Deep"
"4776","SE9787",0,"Deep"
"4777","SE9821",0,"Deep"
"4778","SE9882",0,"Deep"
"4779","SE9886",0,"Deep"
"4780","SH1121",0,"Deep"
"4781","SH2281",0,"Deep"
"4782","SH2282",0,"Deep"
"4783","SH2382",0,"Deep"
"4784","SH2528",1,"Deep"
"4785","SH2581",0,"Deep"
"4786","SH2975",0,"Deep"
"4787","SH2978",0,"Deep"
"4788","SH2980",0,"Deep"
"4789","SH2991",0,"Deep"
"4790","SH3036",0,"Deep"
"4791","SH3078",0,"Deep"
"4792","SH3079",0,"Deep"
"4793","SH3269",0,"Deep"
"4794","SH3272",0,"Deep"
"4795","SH3273",0,"Deep"
"4796","SH3276",0,"Deep"
"4797","SH3278",0,"Deep"
"4798","SH3339",0,"Deep"
"4799","SH3367",0,"Deep"
"4800","SH3368",0,"Deep"
"4801","SH3373",0,"Deep"
"4802","SH3467",0,"Deep"
"4803","SH3468",0,"Deep"
"4804","SH3481",0,"Deep"
"4805","SH3540",0,"Deep"
"4806","SH3567",0,"Deep"
"4807","SH3568",0,"Deep"
"4808","SH3589",0,"Deep"
"4809","SH3668",0,"Deep"
"4810","SH3769",0,"Deep"
"4811","SH3770",0,"Deep"
"4812","SH3875",0,"Deep"
"4813","SH4165",0,"Deep"
"4814","SH4264",0,"Deep"
"4815","SH4364",15,"Deep"
"4816","SH4571",0,"Deep"
"4817","SH4575",0,"Deep"
"4818","SH4576",0,"Deep"
"4819","SH4593",0,"Deep"
"4820","SH4672",0,"Deep"
"4821","SH4685",0,"Deep"
"4822","SH4750",0,"Deep"
"4823","SH4758",0,"Deep"
"4824","SH4762",0,"Deep"
"4825","SH4780",0,"Deep"
"4826","SH4781",0,"Deep"
"4827","SH4977",11,"Deep"
"4828","SH4985",0,"Deep"
"4829","SH4987",0,"Deep"
"4830","SH5053",0,"Deep"
"4831","SH5077",0,"Deep"
"4832","SH5083",0,"Deep"
"4833","SH5159",13,"Deep"
"4834","SH5186",0,"Deep"
"4835","SH5271",0,"Deep"
"4836","SH5278",1,"Deep"
"4837","SH5371",5,"Deep"
"4838","SH5372",9,"Deep"
"4839","SH5571",0,"Deep"
"4840","SH5572",0,"Deep"
"4841","SH5573",0,"Deep"
"4842","SH5580",0,"Deep"
"4843","SH5606",0,"Deep"
"4844","SH5625",0,"Deep"
"4845","SH5626",0,"Deep"
"4846","SH5631",0,"Deep"
"4847","SH5632",0,"Deep"
"4848","SH5633",0,"Deep"
"4849","SH5642",0,"Deep"
"4850","SH5654",0,"Deep"
"4851","SH5673",0,"Deep"
"4852","SH5679",22.5,"Deep"
"4853","SH5731",0,"Deep"
"4854","SH5732",0,"Deep"
"4855","SH5761",0,"Deep"
"4856","SH5767",2,"Deep"
"4857","SH5775",1,"Deep"
"4858","SH5821",0,"Deep"
"4859","SH5829",0,"Deep"
"4860","SH5875",3,"Deep"
"4861","SH5975",3,"Deep"
"4862","SH6036",0,"Deep"
"4863","SH6055",0,"Deep"
"4864","SH6216",0,"Deep"
"4865","SH6236",0,"Deep"
"4866","SH6254",0,"Deep"
"4867","SH6336",0,"Deep"
"4868","SH6339",0,"Deep"
