tile_name,Anthropogentic,Geological,Hydrological,Landforms,Organic,Petrological,Weathering
NG7779,0,0,27,0,0,0,0
NG7780,0,0,26.33333333,0,0,0,0
NG7781,0,0,16.8,0,0.6,0,0
NG7782,0,0,48.5,0,0,0,0
NG7783,0,0,30.33333333,0,0,0,0
NG7784,0,0,27,0,0,0,0
NG7785,0,0,48,0,0,0,0
NG7786,0,0,50,0,0,0,0
NG7787,0,0,49.5,0,0,0,0
NG7788,0,0,20.66666667,0,0,0,0
NG7789,0,0,6.5,0,0,0,0
NG7790,0,0,4.75,0,0,0,0
NG7791,0,0,8.3,0,0,0,0
NG7792,0,0,5.333333333,0,2,0,0
NG7800,0,0,0,0,0,0,0
NG7801,0,0,3,0,12.66666667,0,0
NG7802,0,0,9.333333333,0,0,0,0
NG7803,0,0,12.71428571,0,1,0,0
NG7804,0,0,10,0,0,0,0
NG7805,0,0,10.75,0,0,0,0
NG7806,0,0,35.5,0,0,0,0
NG7807,0,0,18.75,0,0,0,0
NG7808,0,0,7.625,0,0,0,0
NG7809,0,0,6,0,0,0,0
NG7811,0,0,0,0,0.5,0,0
NG7812,0,0,0.5,0,0.5,0,0
NG7813,0,0,0.333333333,0,1,0,0
NG7814,0,0,4,0,0.6,0,0
NG7815,0,0,0,0,1,0,0
NG7816,0,0,1.666666667,0,0,0,0
NG7817,0,0,0,0,0,0,0
NG7818,0,0,1,0,0,0,0
NG7819,0,0,2.4,0,0,0,0
NG7820,0,0,5.454545455,0,0,0,0
NG7821,0,0,7,0,0,0,0
NG7822,0,0,5.571428571,0,0,0,0
NG7823,0,0,0,0,0,0,0
NG7824,0,0,1.5,0,0,0,0
NG7825,0,0,1.25,0,0,0,0
NG7827,0,0,0.5,0,0,0,0
NG7828,0,0,1,0,0,0,0
NG7829,0,0,4.333333333,0,1,0,0
NG7830,0,0,17.5,0,0,0,0
NG7831,0,0,4.916666667,0,0.25,0,0
NG7832,0,0,5.25,0,0,0,0
NG7833,0,0,3.75,0,0,0,0
NG7837,0,0,2,0,0,0,0
NG7838,0,0,10.5,0,0,0,0
NG7839,0,0,4.5,0,0,0,0
NG7840,0,0,0.333333333,0,0,0,0
NG7841,0,0,6,0,0,0,0
NG7842,0,0,0,0,0,0,0
NG7843,0,0,1,0,0,0,0
NG7844,0,0,2,0,0,0,0
NG7845,0,0,13.66666667,0,0,0,0
NG7846,0,0,16.2,0,0,0,0
NG7847,0,0,19,0,0,0,0
NG7849,0,0,0,0,0,0,0
NG7850,0,0,12.66666667,0,0,0,0
NG7851,0,0,27.66666667,0,0,0,0
NG7852,0,0,100,0,0,0,0
NG7853,0,0,17.5,0,0,0,0
NG7854,0,0,4,0,0,0,0
NG7855,0,0,1.428571429,0,0,0,0
NG7856,0,0,1.666666667,0,0,0,0
NG7857,0,0,0,0,2,0,0
NG7860,0,0,0.333333333,0,0,0,0
NG7861,0,0,0,0,1.4,0,0
NG7862,0,0,0,0,1.666666667,0,0
NG7863,0,0,6.75,0,0,0,0
NG7864,0,0,20.75,0,0.75,0,0
NG7865,0,0,29,0,0,0,0
NG7866,0,0,21.33333333,0,0,0,0
NG7867,0,0,49.5,0,0,0,0
NG7868,0,0,100,0,0,0,0
NG7869,0,0,23.75,0,0,0,0
NG7870,0,0,24.5,0,0,0,0
NG7871,0,0,13.83333333,0,0.166666667,0,0
NG7872,0,0,1.5,0,0.916666667,0,0
NG7873,0,0,0.875,0,0.375,0,0
NG7874,0,0,0.5,0,0,0,0
NG7877,0,0,10.66666667,0,0,0,0
NG7878,0,0,32.66666667,0,0,0,0
NG7879,0,0,38,0,0,0,0
NG7880,0,0,48.5,0,0,0,0
NG7881,0,0,14.66666667,0,0,0,0
NG7882,0,0,6,0,0,0,0
NG7883,0,0,25.5,0,0,0,0
NG7884,0,0,11.5,0,0,0,0
NG7885,0,0,25.33333333,0,3,0,0
NG7886,0,0,48.5,0,0,0,0
NG7887,0,0,44.5,0,0,0,0
NG7888,0,0,9,0,0,0,0
NG7889,0,0,13.16666667,0,0,0,0
NG7890,0,0,7,0,0,0,0
NG7891,0,0,3.931379557,0,0.142959257,0,0
NG7892,0,0,3.909090909,0,0,0,0
NG7900,0,0,0.5,0,0,0,0
NG7901,0,0,1,0,0.5,0,0
NG7902,0,0,6,0,0,0,0
NG7903,0,0,18,0,0.4,0,0
NG7904,0,0,11.8,0,0,0,0
NG7905,0,0,3.857142857,0,0,0,0
NG7906,0,0,5,0,0,0,0
NG7907,0,0,14.5,0,0,0,0
NG7908,0,0,3,0,0,0,0
NG7909,0,0,4,0,0,0,0
NG7911,0,0,0.5,0,0,0,0
NG7912,0,0,0,0,0,0,0
NG7913,0,0,3.2,0,0,0,0
NG7914,0,0,2.8,0,2.4,0,0
NG7915,0,0,0,0,0.666666667,0,0
NG7916,0,0,0,0,0.5,0,0
NG7917,0,0,2,0,0,0,0
NG7920,0,0,0.5,0,0,0,0
NG7921,0,0,2.5,0,0,0,0
NG7922,0,0,2.5,0,0,0,0
NG7923,0,0,4.6,0,0,0,0
NG7924,0,0,8.8,0,0,0,0
NG7925,0,0,1.4,0,0,0,0
NG7927,0,0,0.6,0,0,0,0
NG7928,0,0,2.333333333,0,0.333333333,0,0
NG7929,0,0,0,0,3,0,0
NG7930,0,0,17,0,0,0,0
NG7931,0,0,18.25,0,1.25,0,0
NG7932,0,0,5.2,0,0.3,0,0
NG7933,0,0,0.888888889,0,2.555555556,0,0
NG7934,0,0,0,0,0,0,0
NG7938,0,0,2.666666667,0,0,0,0
NG7939,0,0,4.5,0,0,0,0
NG7940,0,0,14,0,0,0,0
NG7941,0,0,6.5,0,0,0,0
NG7942,0,0,19.5,0,0,0,0
NG7943,0,0,36,0,0,0,0
NG7944,0,0,0,0,0,0,0
NG7945,0,0,7.5,0,0,0,0
NG7946,0,0,8,0,0,0,0
NG7948,0,0,1,0,0,0,0
NG7949,0,0,7.333333333,0,0,0,0
NG7950,0,0,16,0,0,0,0
NG7951,0,0,20,0,0,0,0
NG7952,0,0,24.33333333,0,0,0,0
NG7953,0,0,20.66666667,0,0,0,0
NG7954,0,0,15.66666667,0,0,0,0
NG7957,0,0,0.666666667,0,0,0,0
NG7958,0,0,1.666666667,0,0,0,0
NG7959,0,0,0.333333333,0,0,0,0
NG7960,0,0,1.5,0,0,0,0
NG7961,0,0,0.2,0,0.8,0,0
NG7962,0,0,4.625,0,0,0,0
NG7963,0,0,5.875,0,0.25,0,0
NG7964,0,0,29.66666667,0,1.333333333,0,0
NG7965,0,0,43,0,0,0,0
NG7966,0,0,39,0,0,0,0
NG7967,0,0,32.66666667,0,0,0,0
NG7968,0,0,23.75,0,0,0,0
NG7969,0,0,10.14285714,0,1.714285714,0,0
NG7970,0,0,4.080061586,0,0.307929176,0,0
NG7971,0,0,4.666666667,0,0,0,0
NG7972,0,0,1.333333333,0,0,0,0
NG7973,0,0,2.5,0,0,0,0
NG7976,0,0,0,0,0,0,0
NG7977,0,0,11.33333333,0,0,0,0
NG7978,0,0,9.714285714,0,0.428571429,0,0
NG7979,0,0,13.6,0,0.4,0,0
NG7980,0,0,18.66666667,0,0,0,0
NG7981,0,0,19.66666667,0,0,0,0
NG7982,0,0,30.5,0,0,0,0
NG7983,0,0,36.5,0,0,0,0
NG7984,0,0,26.5,0,0,0,0
NG7985,0,0,48,0,0,0,0
NG7986,0,0,32,0,0,0,0
NG7987,0,0,25,0,0,0,0
NG7988,0,0,20,0,0,0,0
NG7989,0,0,4.2,0,0,0,0
NG7990,0,0,0.5,0,0,0,0
NG7991,0,0,1.9,0,0,0,0
NG7992,0,0,2.090909091,0,0.090909091,0,0
NG7993,0,0,1,0,0,0,0
NG8000,0,0,17,0,0,0,0
NG8001,0,0,10.25,0,2.25,0,0
NG8002,0,0,5.333333333,0,1.166666667,0,0
NG8003,0,0,15,0,0,0,0
NG8004,0,0,1,0,0,0,0
NG8005,0,0,10.25,0,0,0,0
NG8006,0,0,19.5,0,0,0,0
NG8007,0,0,15.66666667,0,0,0,0
NG8008,0,0,20.66666667,0,0,0,0
NG8009,0,0,3.666666667,0,0,0,0
NG8011,0,0,1,0,0,0,0
NG8012,0,0,2.333333333,0,0.333333333,0,0
NG8013,0,0,6,0,0.2,0,0
NG8014,0,0,1,0,0,0,0
NG8015,0,0,1.2,0,0.6,0,0
NG8016,0,0,4.5,0,0,0,0
NG8017,0,0,4.7,0,0,0,0
NG8018,0,0,3.857142857,0,0,0,0
NG8019,0,0,1.166666667,0,0,0,0
NG8020,0,0,7.8,0,0,0,0
NG8021,0,0,6.857142857,0,0,0,0
NG8022,0,0,13,0,0,0,0
NG8023,0,0,5.75,0,0,0,0
NG8027,0,0,10.33333333,0,0,0,0
NG8028,0,0,18,0,0,0,0
NG8029,0,0,10.66666667,0,0,0,0
NG8030,0,0,14.4,0,0,0,0
NG8031,0,0,40.5,0,0,0,0
NG8032,0,0,12.5,0,0,0,0
NG8033,0,0,3.909090909,0,0,0,0
NG8034,0,0,3,0,0,0,0
NG8038,0,0,1,0,0,0,0
NG8039,0,0,19.5,0,0,0,0
NG8040,0,0,36,0,0,0,0
NG8041,0,0,9,0,0,0,0
NG8042,0,0,14.6,0,0,0,0
NG8043,0,0,10.66666667,0,0,0,0
NG8047,0,0,0.5,0,0,0,0
NG8048,0,0,3.25,0,0,0,0
NG8049,0,0,5.75,0,0,0,0
NG8050,0,0,18.33333333,0,0,0,0
NG8051,0,0,5.5,0,0,0,0
NG8052,0,0,5,0,0,0,0
NG8053,0,0,14,0,0,0,0
NG8054,0,0,2.5,0,0,0,0
NG8056,0,0,0.333333333,0,0,0,0
NG8057,0,0,1.2,0,0,0,0
NG8058,0,0,3,0,0,0,0
NG8059,0,0,1.25,0,0,0,0
NG8060,0,0,7.333333333,0,1.333333333,0,0
NG8061,0,0,8.8,0,1,0,0
NG8062,0,0,10.33333333,0,0.833333333,0,0
NG8063,0,0,10,0,0.8,0,0
NG8064,0,0,16.75,0,1,0,0
NG8065,0,0,22.75,0,1.25,0,0
NG8066,0,0,33,0,0,0,0
NG8067,0,0,42.5,0,0,0,0
NG8068,0,0,48.5,0,0,0,0
NG8069,0,0,9.5,0,1.25,0,0
NG8070,0,0,0.666666667,0,0.833333333,0,0
NG8071,0,0,3.5,0,0,0,0
NG8072,0,0,2.571428571,0,0.142857143,0,0
NG8073,0,0,0.333333333,0,0,0,0
NG8074,0,0,1,0,0,0,0
NG8075,0,0,3.166666667,0,0,0,1.833333333
NG8076,0,0,3.75,0,0,0,0
NG8077,0,0,3.375,0,0,0,0.125
NG8078,0,0,7,0,0.5,0,0
NG8079,0,0,11.5,0,2.166666667,0,0
NG8080,0,0,24,0,0,0,0
NG8081,0,0,14.66666667,0,0,0,0
NG8082,0,0,28,0,0,0,0
NG8083,0,0,26.66666667,0,0,0,0
NG8084,0,0,32.66666667,0,0,0,0
NG8085,0,0,29,0,0,0,0
NG8086,0,0,11.66666667,0,0,0,0
NG8087,0,0,10.25,0,0,0,0
NG8088,0,0,42.5,0,0,0,0
NG8089,0,0,5.833333333,0,0,0,0
NG8090,0,0,1.222222222,0,0.444444444,0,0
NG8091,0,0,0,0,0,0,0
NG8092,0,0,0.2,0,0,0,0
NG8100,0,0,5.375,0,0.5,0,0
NG8101,0,0,5.75,0,0.5,0,0
NG8102,0,0,7,0,13.5,0,0
NG8103,0,0,6.666666667,0,0,0,0
NG8104,0,0,6.5,0,0,0,0
NG8105,0,0,13.2,0,0,0,0
NG8106,0,0,3,0,0,0,0
NG8107,0,0,0.75,0,0,0,0
NG8108,0,0,1.666666667,0,0,0,0
NG8109,0,0,1,0,0,0,0
NG8111,0,0,3,0,0,0,0
NG8112,0,0,4.2,0,1,0,0
NG8113,0,0,2.833333333,0,0.5,0,0
NG8114,0,0,16,0,0,0,0
NG8115,0,0,17.33333333,0,0,0,0
NG8116,0,0,2.333333333,0,0,0,0
NG8117,0,0,4.181818182,0,0,0,0
NG8118,0,0,0,0,0,0,0
NG8119,0,0,8.875,0,0,0,0
NG8120,0,0,3,0,0,0,0
NG8121,0,0,9.333333333,0,0,0,0
NG8122,0,0,12,0,0,0,0
NG8123,0,0,7.6,0,0,0,0
NG8126,0,0,5.75,0,0,0,0
NG8127,0,0,9.6,0,0,0,0
NG8128,0,0,15.6,0,0,0,0
NG8129,0,0,22.66666667,0,0,0,0
NG8130,0,0,11.8,0,0,0,0
NG8131,0,0,12,0,1,0,0
NG8132,0,0,18,0,0,0,0
NG8133,0,0,3.333333333,0,0,0,0
NG8136,0,0,1,0,0,0,0
NG8137,0,0,1.5,0,0,0,0
NG8139,0,0,5.666666667,0,0,0,0
NG8140,0,0,17.2,0,0,0,0
NG8141,0,0,31.66666667,0,0,0,0
NG8142,0,0,13.5,0,0,0,0
NG8144,0,0,0,0,0,0,0
NG8145,0,0,10,0,0,0,0
NG8146,0,0,13,0,0,0,0
NG8147,0,0,17.33333333,0,0,0,0
NG8148,0,0,8,0,0,0,0
NG8149,0,0,5,0,0,0,0
NG8150,0,0,0,0,0,0,0
NG8151,0,0,9.5,0,0,0,0
NG8152,0,0,4.6,0,0,0,0
NG8153,0,0,3.8,0,0,0,0
NG8154,0,0,2,0,0,0,0
NG8155,0,0,1.846153846,0,0,0,0
NG8156,0,0,0.333333333,0,0,0,0
NG8157,0,0,1.666666667,0,0,0,0
NG8159,0,0,3.333333333,0,0,0,0
NG8160,0,0,21.75,0,2.25,0,0
NG8161,0,0,7.75,0,0,0,0
NG8162,0,0,7.75,0,0,0,0
NG8163,0,0,20.33333333,0,0,0,0
NG8164,0,0,30,0,0,0,0
NG8165,0,0,31.66666667,0,0,0,0
NG8166,0,0,33,0,0,0,0
NG8167,0,0,31.33333333,0,0,0,0
NG8168,0,0,12.28571429,0,0.142857143,0,0
NG8169,0,0,9.8,0,0.2,0,0
NG8170,0,0,1.75,0,0,0,0
NG8171,0,0,2.75,0,0,0,0
NG8172,0,0,4,0,1.4,0,0
NG8173,0,0,0.75,0,0,0,0
NG8174,0,0,0.857142857,0,0,0,0
NG8175,0,0,4.666666667,0,0,0,0
NG8176,0,0,4,0,0.2,0,0
NG8177,0,0,6,0,1,0,0
NG8178,0,0,6.833333333,0,0.5,0,0
NG8179,0,0,0.5,0,0,0,0
NG8180,0,0,0.2,0,0,0,0
NG8181,0,0,16.33333333,0,0,0,0
NG8182,0,0,22.75,0,0,0,0
NG8183,0,0,19.66666667,0,0,0,0
NG8184,0,0,5.428571429,0,0,0,0
NG8185,0,0,13.66666667,0,0,0,0
NG8186,0,0,11.66666667,0,0,0,0
NG8187,0,0,7.444444444,0,0,0,0.111111111
NG8188,0,0,7.111111111,0,0,0,1
NG8189,0,0,2.5,0,0,0,0
NG8190,0,0,1,0,0,0,0
NG8191,0,0,0.4,0,0.2,0,0.1
NG8192,0,0,1,0,0,0,0
NG8200,0,0,7,0,0,0,0
NG8201,0,0,4.666666667,0,0,0,0
NG8202,0,0,13.8,0,0.2,0,0
NG8203,0,0,4.333333333,0,0,0,0
NG8204,0,0,1.75,0,0,0,0
NG8205,0,0,10.5,0,0,0,0
NG8206,0,0,2.5,0,0,0,0
NG8207,0,0,5.333333333,0,0,0,0
NG8208,0,0,1.125,0,0,0,0
NG8211,0,0,4,0,0,0,0
NG8212,0,0,2.333333333,0,0,0,0
NG8213,0,0,8.666666667,0,0,0,0
NG8214,0,0,7,0,0,0,0
NG8215,0,0,4.333333333,0,0,0,0
NG8216,0,0,4.5,0,0,0,0
NG8217,0,0,5.571428571,0,0,0,0
NG8218,0,0,0,0,0.5,0,0
NG8219,0,0,6,0,0,0,0
NG8220,0,0,2,0,0,0,0
NG8221,0,0,0.5,0,0,0,0
NG8222,0,0,0,0,0,0,0
NG8223,0,0,2.75,0,0,0,0
NG8224,0,0,3,0,0,0,0
NG8226,0,0,11.75,0,0,0,0
NG8227,0,0,5.333333333,0,0,0,0
NG8228,0,0,4.333333333,0,1.333333333,0,0
NG8229,0,0,8.75,0,1.5,0,0
NG8230,0,0,5.75,0,1,0,0
NG8231,0,0,11.75,0,0,0,0
NG8232,0,0,15.33333333,0,0,0,0
NG8233,0,0,7.2,0,0,0,0
NG8235,0,0,0.5,0,0,0,0
NG8236,0,0,1.333333333,0,0,0,0
NG8237,0,0,0,0,0,0,0
NG8238,0,0,0.5,0,0,0,0
NG8239,0,0,0.5,0,0,0,0
NG8240,0,0,9.625,0,0,0,0
NG8241,0,0,8.6,0,0,0,0
NG8244,0,0,3,0,0,0,0
NG8245,0,0,19.33333333,0,0,0,0
NG8246,0,0,4.333333333,0,0,0,0
NG8247,0,0,2.5,0,0,0,0
NG8250,0,0,0.5,0,0,0,0
NG8251,0,0,16,0,0,0,0
NG8252,0,0,3,0,0,0,0
NG8253,0,0,2,0,0,0,0
NG8254,0,0,4,0,0,0,0
NG8255,0,0,3.6,0,0,0,0
NG8257,0,0,5.25,0,0,0,0
NG8259,0,0,0,0,0,0,0
NG8260,0,0,3,0,0,0,0
NG8261,0,0,5,0,0,0,0
NG8262,0,0,10.66666667,0,0,0,0
NG8263,0,0,45.5,0,0,0,0
NG8264,0,0,35,0,0,0,0
NG8265,0,0,17.33333333,0,1.666666667,0,0
NG8266,0,0,18.6,0,0.2,0,0
NG8267,0,0,14.66666667,0,0,0,0
NG8268,0,0,12.14285714,0,1.285714286,0,0
NG8269,0,0,1.5,0,1.166666667,0,0
NG8270,0,0,10.5,0,0,0,0
NG8271,0,0,2.4,0,1,0,0
NG8272,0,0,2.2,0,0.2,0,0
NG8273,0,0,2.5,0,0.5,0,0
NG8274,0,0,0.666666667,0,0,0,0
NG8275,0,0,0,0,0,0,0
NG8276,0,0,2.571428571,0,0,0,0
NG8277,0,0,1.166666667,0,0.166666667,0,0
NG8278,0,0,5.333333333,0,0,0,0
NG8279,0,0,0.333333333,0,0,0,0
NG8280,0,0,2.2,0,0.2,0,0
NG8281,0,0,13.33333333,0,0.333333333,0,0
NG8282,0,0,19,0,0,0,0
NG8283,0,0,16.66666667,0,0,0,0
NG8284,0,0,3.166666667,0,0,0,0
NG8285,0,0,6.166666667,0,0,0,0
NG8286,0,0,9.6,0,0,0,0
NG8287,0,0,10.5,0,0,0,0
NG8288,0,0,1.6,0,0,0,0.4
NG8300,0,0,8.4,0,0,0,0
NG8301,0,0,9,0,0,0,0
NG8302,0,0,0,0,0,0,0
NG8303,0,0,17.5,0,0,0,0
NG8304,0,0,6,0,0,0,0
NG8305,0,0,10.5,0,0,0,0
NG8306,0,0,5.6,0,0,0,0
NG8307,0,0,4.428571429,0,0,0,0
NG8308,0,0,1.25,0,0,0,0
NG8310,0,0,1,0,0,0,0
NG8311,0,0,0.5,0,0,0,0
NG8312,0,0,5,0,0,0,0
NG8313,0,0,6.8,0,0.2,0,0
NG8314,0,0,4,0,0.333333333,0,0
NG8315,0,0,14.5,0,0,0,0
NG8316,0,0,6,0,0,0,0
NG8317,0,0,9.4,0,0,0,0
NG8318,0,0,0,0,0,0,0
NG8319,0,0,4.714285714,0,0,0,0
NG8320,0,0,0,0,0,0,0
NG8321,0,0,0,0,0.5,0,0
NG8322,0,0,11.33333333,0,3.333333333,0,0
NG8323,0,0,3,0,0.222222222,0,0
NG8324,0,0,8.25,0,0,0,0
NG8325,0,0,2.25,0,0,0,0
NG8326,0,0,7,0,0,0,0
NG8327,0,0,12.5,0,0,0,0
NG8328,0,0,9.5,0,0,0,0
NG8329,0,0,2,0,3,0,0
NG8330,0,0,0.4,0,9.2,0,0
NG8331,0,0,6.75,0,4.25,0,0
NG8332,0,0,17,0,0,0,0
NG8333,0,0,2.2,0,0,0,0
NG8334,0,0,0.5,0,0,0,0
NG8335,0,0,5.5,0,0.5,0,0
NG8336,0,0,2.375,0,0.5,0,0
NG8337,0,0,0.333333333,0,1.444444444,0,0
NG8338,0,0,5.428571429,0,0,0,0
NG8339,0,0,6,0,0,0,0
NG8340,0,0,4.666666667,0,0,0,0
NG8341,0,0,6.714285714,0,0,0,0
NG8342,0,0,6.833333333,0,0,0,0
NG8343,0,0,5.333333333,0,0,0,0
NG8344,0,0,14.66666667,0,0,0,0
NG8345,0,0,8.333333333,0,0,0,0
NG8346,0,0,5,0,0,0,0
NG8347,0,0,0,0,0,0,0
NG8349,0,0,15,0,0,0,0
NG8350,0,0,29,0,0,0,0
NG8351,0,0,5.5,0,0,0,0
NG8353,0,0,1.5,0,0,0,0
NG8354,0,0,2.25,0,0,0,0
NG8355,0,0,0.5,0,0,0,0
NG8357,0,0,2,0,0,0,0
NG8358,0,0,21.33333333,0,0,0,0
NG8359,0,0,14.33333333,0,0,0,0
NG8360,0,0,12.66666667,0,0,0,0
NG8361,0,0,4,0,0,0,0
NG8362,0,0,10.33333333,0,0,0,0
NG8363,0,0,36.5,0,0,0,0
NG8364,0,0,7,0,0,0,0
NG8365,0,0,16.25,0,0.25,0,0
NG8366,0,0,13.16666667,0,0,0,0
NG8367,0,0,12,0,0,0,0
NG8368,0,0,15,0,7.25,0,0
NG8369,0,0,2.375,0,0.75,0,0
NG8370,0,0,2,0,0,0,0
NG8371,0,0,0,0,1,0,0
NG8372,0,0,1,0,0,0,0
NG8374,0,0,2.5,0,0,0,0
NG8377,0,0,1,0,0,0,0
NG8378,0,0,12.25,0,0.25,0,0
NG8379,0,0,9.333333333,0,0,0,0
NG8380,0,0,18.75,0,0.25,0,0
NG8381,0,0,6.166666667,0,0.166666667,0,0
NG8382,0,0,4.375,0,0,0,0
NG8383,0,0,1.333333333,0,0,0,0
NG8388,0,0,0,0,0,0,0
NG8389,0,0,0,0,0,0,0
NG8392,0,0,0.4,0,0,0,0
NG8393,0,0,0.714285714,0,0,0,0
NG8394,0,0,3.666666667,0,0,0,0.166666667
NG8395,0,0,1,0,0,0,0
NG8400,0,0,0.833333333,0,0.166666667,0,0
NG8401,0,0,10.5,0,1,0,0
NG8402,0,0,1.6,0,0.2,0,0
NG8403,0,0,18.33333333,0,0,0,0
NG8404,0,0,16,0,0,0,0
NG8405,0,0,1,0,0,0,0
NG8406,0,0,2.5,0,0,0,0
NG8407,0,0,0,0,0,0,0
NG8408,0,0,0.75,0,0,0,0
NG8409,0,0,4.142857143,0,0,0,0
NG8410,0,0,6.833333333,0,0,0,0
NG8411,0,0,2.5,0,0,0,0
NG8412,0,0,6,0,0,0,0
NG8413,0,0,16,0,0,0,0
NG8414,0,0,27.5,0,0,0,0
NG8415,0,0,14,0,0,0,0
NG8416,0,0,7.5,0,0.1,0,0
NG8417,0,0,8,0,0.333333333,0,0
NG8418,0,0,0,0,1,0,0
NG8419,0,0,3.857142857,0,0,0,0
NG8420,0,0,6,0,0,0,0
NG8422,0,0,7.6,0,0,0,0
NG8423,0,0,7.833333333,0,0,0,0
NG8424,0,0,3.875,0,0,0,0
NG8425,0,0,4.571428571,0,0,0,0
NG8426,0,0,6.428571429,0,0,0,0
NG8427,0,0,17,0,0,0,0
NG8428,0,0,26,0,0,0,0
NG8429,0,0,28,0,0,0,0
NG8430,0,0,0.857142857,0,5.428571429,0,0
NG8431,0,0,6.333333333,0,6,0,0
NG8432,0,0,3.5,0,3.25,0,0
NG8433,0,0,3.909090909,0,0,0,0
NG8434,0,0,6.166666667,0,2.333333333,0,0
NG8435,0,0,3,0,0.25,0,0
NG8436,0,0,1.166666667,0,0,0,0
NG8437,0,0,2.666666667,0,0,0,0
NG8438,0,0,6.166666667,0,0,0,0
NG8439,0,0,4.454545455,0,0.272727273,0,0
NG8440,0,0,8.142857143,0,0.571428571,0,0
NG8441,0,0,24,0,0,0,0
NG8442,0,0,8.666666667,0,0,0,0
NG8443,0,0,5.4,0,0,0,0
NG8444,0,0,7.25,0,0,0,0
NG8445,0,0,21,0,0,0,0
NG8446,0,0,9.666666667,0,0,0,0
NG8447,0,0,4.333333333,0,0,0,0
NG8448,0,0,1,0,0.333333333,0,0
NG8449,0,0,1,0,0,0,0
NG8450,0,0,0,0,0,0,0
NG8451,0,0,0.5,0,0,0,0
NG8452,0,0,9,0,0,0,0
NG8453,0,0,3.333333333,0,0.555555556,0,0
NG8454,0,0,5.5,0,0,0,0
NG8455,0,0,1.5,0,0,0,0
NG8457,0,0,2.8,0,0,0,0
NG8458,0,0,7,0,0,0,0
NG8459,0,0,30,0,0,0,0
NG8460,0,0,39,0,0,0,0
NG8461,0,0,37,0,0,0,0
NG8462,0,0,14,0,0.2,0,0
NG8463,0,0,24,0,0,0,0
NG8464,0,0,32,0,0,0,0
NG8465,0,0,15.6,0,1.4,0,0
NG8466,0,0,10.25,0,0.625,0,0
NG8467,0,0,46,0,0,0,0
NG8468,0,0,14.66666667,0,0.333333333,0,0
NG8469,0,0,6.6,0,0.8,0,0
NG8470,0,0,2.285714286,0,0,0,0
NG8471,0,0,1.285714286,0,0,0,0
NG8472,0,0,0.4,0,0.2,0,0
NG8473,0,0,0.666666667,0,0.666666667,0,0
NG8474,0,0,0.5,0,0.333333333,0,0
NG8475,0,0,0.4,0,0.2,0,0
NG8476,0,0,1,0,0.166666667,0,0
NG8477,0,0,0,0,0,0,0
NG8478,0,0,8,0,0,0,0
NG8479,0,0,12.16666667,0,0.166666667,0,0
NG8480,0,0,2.285714286,0,0,0,0
NG8481,0,0,5.2,0,0,0,0
NG8482,0,0,0.666666667,0,0,0,0
NG8483,0,0,0,0,0,0,0
NG8487,0,0,2.285714286,0,0,0,0
NG8488,0,0,2.4,0,1.9,0,0
NG8489,0,0,0.714285714,0,0,0,0
NG8490,0,0,1.285714286,0,0,0,0.285714286
NG8491,0,0,2.626641651,0,0,0,1.250781739
NG8492,0,0,1.444444444,0,0.111111111,0,0
NG8493,0,0,5.25,0,0,0,0
NG8494,0,0,16,0,0,0,0.5
NG8495,0,0,30.66666667,0,0,0,0
NG8496,0,0,14,0,0,0,0
NG8497,0,0,0.4,0,0,0,0
NG8500,0,0,2.8,0,0,0,0
NG8501,0,0,2.8,0,0.2,0,0
NG8502,0,0,7,0,0,0,0
NG8503,0,0,4.5,0,0,0,0
NG8504,0,0,2.333333333,0,0,0,0
NG8505,0,0,3.333333333,0,0,0,0
NG8507,0,0,1.2,0,0,0,0
NG8508,0,0,1.375,0,0,0,0
NG8509,0,0,4.909090909,0,0,0,0
NG8510,0,0,0.666666667,0,0,0,0
NG8511,0,0,3.333333333,0,0,0,0
NG8512,0,0,10,0,0,0,0
NG8513,0,0,19,0,0,0,0
NG8514,0,0,11,0,0,0,0
NG8515,0,0,6.1,0,0,0,0
NG8516,0,0,9.555555556,0,0.222222222,0,0
NG8517,0,0,10.66666667,0,0,0,0
NG8519,0,0,4.833333333,0,0,0,0
NG8520,0,0,6.666666667,0,0,0,0
NG8523,0,0,1.25,0,0,0,0
NG8524,0,0,1.166666667,0,0,0,0
NG8526,0,0,8.428571429,0,0,0,0
NG8527,0,0,12.33333333,0,0.166666667,0,0
NG8528,0,0,28.66666667,0,0,0,0
NG8529,0,0,19,0,0.8,0,0
NG8530,0,0,28.5,0,0,0,0
NG8531,0,0,25.66666667,0,0,0,0
NG8532,0,0,24.66666667,0,0,0,0
NG8533,0,0,8.5,0,0,0,0
NG8534,0,0,2.714285714,0,0.571428571,0,0
NG8535,0,0,1.75,0,0,0,0
NG8536,0,0,2,0,0,0,0
NG8537,0,0,6,0,0,0,0
NG8538,0,0,6,0,0,0,0
NG8539,0,0,7,0,3,0,0
NG8540,0,0,8,0,2,0,0
NG8541,0,0,6,0,0,0,0
NG8542,0,0,24,0,0,0,0
NG8543,0,0,18.5,0,0,0,0
NG8544,0,0,4,0,0,0,0
NG8545,0,0,9,0,2.666666667,0,0
NG8546,0,0,15.8,0,0,0,0
NG8547,0,0,18,0,0.4,0,0
NG8548,0,0,2.4,0,0,0,0
NG8550,0,0,3.666666667,0,0,0,0
NG8551,0,0,4,0,0,0,0
