"","tile_name","HF"
"64604","SU0493",1
"64605","SU0494",1
"64606","SU0496",2
"64607","SU0498",1
"64608","SU0500",1
"64609","SU0501",1
"64610","SU0502",2
"64611","SU0505",1
"64612","SU0506",2
"64613","SU0509",1
"64614","SU0510",2
"64615","SU0530",3
"64616","SU0531",5
"64617","SU0536",1
"64618","SU0545",1
"64619","SU0559",2
"64620","SU0561",1
"64621","SU0563",3
"64622","SU0583",3
"64623","SU0585",1
"64624","SU0587",1
"64625","SU0592",1
"64626","SU0593",3
"64627","SU0597",2
"64628","SU0602",1
"64629","SU0603",1
"64630","SU0606",1
"64631","SU0608",2
"64632","SU0611",1
"64633","SU0613",1
"64634","SU0625",1
"64635","SU0631",3
"64636","SU0636",3
"64637","SU0658",3
"64638","SU0659",1
"64639","SU0660",1
"64640","SU0662",1
"64641","SU0677",1
"64642","SU0681",2
"64643","SU0688",4
"64644","SU0693",1
"64645","SU0696",1
"64646","SU0701",1
"64647","SU0702",3
"64648","SU0707",2
"64649","SU0709",4
"64650","SU0710",2
"64651","SU0711",3
"64652","SU0719",1
"64653","SU0725",4
"64654","SU0726",1
"64655","SU0730",4
"64656","SU0731",2
"64657","SU0735",1
"64658","SU0738",1
"64659","SU0739",9
"64660","SU0740",2
"64661","SU0759",1
"64662","SU0778",1
"64663","SU0779",1
"64664","SU0781",2
"64665","SU0786",1
"64666","SU0787",1
"64667","SU0792",2
"64668","SU0793",2
"64669","SU0794",1
"64670","SU0796",3
"64671","SU0797",1
"64672","SU0799",1
"64673","SU0801",3
"64674","SU0803",2
"64675","SU0804",2
"64676","SU0806",1
"64677","SU0807",3
"64678","SU0813",1
"64679","SU0830",3
"64680","SU0831",6
"64681","SU0833",1
"64682","SU0834",1
"64683","SU0835",1
"64684","SU0857",1
"64685","SU0858",2
"64686","SU0859",2
"64687","SU0861",3
"64688","SU0862",2
"64689","SU0879",1
"64690","SU0881",1
"64691","SU0883",1
"64692","SU0885",1
"64693","SU0890",1
"64694","SU0891",2
"64695","SU0895",1
"64696","SU0896",1
"64697","SU0898",1
"64698","SU0899",3
"64699","SU0900",1
"64700","SU0901",1
"64701","SU0902",4
"64702","SU0903",1
"64703","SU0904",4
"64704","SU0905",1
"64705","SU0906",1
"64706","SU0907",1
"64707","SU0917",2
"64708","SU0930",5
"64709","SU0931",8
"64710","SU0932",10
"64711","SU0933",1
"64712","SU0959",1
"64713","SU0974",1
"64714","SU0981",3
"64715","SU0987",2
"64716","SU0991",2
"64717","SU0994",2
"64718","SU0995",1
"64719","SU0996",2
"64720","SU0997",1
"64721","SU0998",1
"64722","SU0999",2
"64723","SU1000",5
"64724","SU1003",2
"64725","SU1004",1
"64726","SU1005",10
"64727","SU1006",6
"64728","SU1007",2
"64729","SU1008",1
"64730","SU1011",1
"64731","SU1013",1
"64732","SU1014",4
"64733","SU1030",7
"64734","SU1031",1
"64735","SU1056",2
"64736","SU1057",4
"64737","SU1061",3
"64738","SU1074",1
"64739","SU1079",1
"64740","SU1081",1
"64741","SU1082",1
"64742","SU1093",4
"64743","SU1094",3
"64744","SU1095",1
"64745","SU1099",1
"64746","SU1101",1
"64747","SU1104",1
"64748","SU1113",1
"64749","SU1114",8
"64750","SU1129",1
"64751","SU1130",3
"64752","SU1134",1
"64753","SU1158",2
"64754","SU1159",2
"64755","SU1176",1
"64756","SU1181",2
"64757","SU1186",1
"64758","SU1187",1
"64759","SU1188",1
"64760","SU1189",4
"64761","SU1191",2
"64762","SU1194",2
"64763","SU1202",1
"64764","SU1209",2
"64765","SU1210",2
"64766","SU1213",1
"64767","SU1214",4
"64768","SU1215",1
"64769","SU1216",4
"64770","SU1229",2
"64771","SU1230",11
"64772","SU1232",7
"64773","SU1233",1
"64774","SU1234",13
"64775","SU1235",4
"64776","SU1236",14
"64777","SU1257",1
"64778","SU1258",1
"64779","SU1260",1
"64780","SU1280",1
"64781","SU1281",1
"64782","SU1282",4
"64783","SU1286",1
"64784","SU1291",2
"64785","SU1292",1
"64786","SU1293",2
"64787","SU1294",1
"64788","SU1295",1
"64789","SU1296",2
"64790","SU1297",1
"64791","SU1299",1
"64792","SU1301",4
"64793","SU1302",2
"64794","SU1304",1
"64795","SU1305",3
"64796","SU1306",2
"64797","SU1307",3
"64798","SU1308",2
"64799","SU1309",1
"64800","SU1313",1
"64801","SU1314",4
"64802","SU1315",4
"64803","SU1316",3
"64804","SU1326",1
"64805","SU1329",36
"64806","SU1330",2
"64807","SU1331",2
"64808","SU1337",3
"64809","SU1338",2
"64810","SU1339",10
"64811","SU1340",3
"64812","SU1341",1
"64813","SU1353",2
"64814","SU1354",2
"64815","SU1355",1
"64816","SU1357",1
"64817","SU1358",4
"64818","SU1379",1
"64819","SU1381",1
"64820","SU1382",1
"64821","SU1383",3
"64822","SU1384",1
"64823","SU1394",1
"64824","SU1395",2
"64825","SU1400",2
"64826","SU1403",3
"64827","SU1404",2
"64828","SU1405",6
"64829","SU1406",2
"64830","SU1407",4
"64831","SU1408",2
"64832","SU1409",4
"64833","SU1410",7
"64834","SU1411",5
"64835","SU1412",7
"64836","SU1413",4
"64837","SU1414",7
"64838","SU1415",2
"64839","SU1426",6
"64840","SU1429",3
"64841","SU1439",2
"64842","SU1440",2
"64843","SU1441",6
"64844","SU1447",2
"64845","SU1448",3
"64846","SU1449",2
"64847","SU1450",2
"64848","SU1451",2
"64849","SU1460",1
"64850","SU1461",1
"64851","SU1480",1
"64852","SU1482",5
"64853","SU1483",1
"64854","SU1488",1
"64855","SU1496",4
"64856","SU1497",1
"64857","SU1499",1
"64858","SU1504",1
"64859","SU1507",1
"64860","SU1510",1
"64861","SU1514",6
"64862","SU1515",8
"64863","SU1516",3
"64864","SU1518",1
"64865","SU1526",2
"64866","SU1527",1
"64867","SU1528",13
"64868","SU1529",10
"64869","SU1530",2
"64870","SU1540",2
"64871","SU1541",2
"64872","SU1542",2
"64873","SU1545",3
"64874","SU1546",1
"64875","SU1547",6
"64876","SU1548",1
"64877","SU1559",1
"64878","SU1568",2
"64879","SU1580",1
"64880","SU1581",3
"64881","SU1589",1
"64882","SU1592",2
"64883","SU1593",1
"64884","SU1596",3
"64885","SU1600",1
"64886","SU1601",1
"64887","SU1603",1
"64888","SU1604",3
"64889","SU1609",1
"64890","SU1611",1
"64891","SU1613",2
"64892","SU1614",3
"64893","SU1615",5
"64894","SU1616",7
"64895","SU1617",10
"64896","SU1618",9
"64897","SU1620",1
"64898","SU1625",4
"64899","SU1626",3
"64900","SU1627",2
"64901","SU1628",5
"64902","SU1632",2
"64903","SU1633",4
"64904","SU1643",4
"64905","SU1644",5
"64906","SU1645",3
"64907","SU1659",1
"64908","SU1660",1
"64909","SU1668",1
"64910","SU1669",1
"64911","SU1688",1
"64912","SU1698",2
"64913","SU1701",1
"64914","SU1706",1
"64915","SU1707",1
"64916","SU1718",7
"64917","SU1719",7
"64918","SU1720",3
"64919","SU1721",4
"64920","SU1722",1
"64921","SU1723",1
"64922","SU1724",12
"64923","SU1725",9
"64924","SU1726",5
"64925","SU1727",5
"64926","SU1728",3
"64927","SU1735",5
"64928","SU1759",2
"64929","SU1761",2
"64930","SU1781",3
"64931","SU1782",5
"64932","SU1783",1
"64933","SU1791",2
"64934","SU1794",1
"64935","SU1795",1
"64936","SU1796",2
"64937","SU1797",1
"64938","SU1798",2
"64939","SU1799",2
"64940","SU1802",1
"64941","SU1804",3
"64942","SU1807",1
"64943","SU1808",1
"64944","SU1809",1
"64945","SU1812",2
"64946","SU1818",1
"64947","SU1822",1
"64948","SU1823",2
"64949","SU1824",5
"64950","SU1826",2
"64951","SU1835",2
"64952","SU1836",3
"64953","SU1868",4
"64954","SU1870",3
"64955","SU1871",2
"64956","SU1877",1
"64957","SU1880",1
"64958","SU1882",3
"64959","SU1887",1
"64960","SU1892",4
"64961","SU1898",1
"64962","SU1899",2
"64963","SU1906",1
"64964","SU1907",3
"64965","SU1908",3
"64966","SU1916",1
"64967","SU1919",1
"64968","SU1927",1
"64969","SU1960",1
"64970","SU1969",3
"64971","SU1970",3
"64972","SU1981",3
"64973","SU1982",1
"64974","SU1985",3
"64975","SU1986",1
"64976","SU1987",2
"64977","SU1988",3
"64978","SU1996",4
"64979","SU1997",2
"64980","SU1998",3
"64981","SU1999",2
"64982","SU2001",3
"64983","SU2003",1
"64984","SU2004",2
"64985","SU2008",1
"64986","SU2009",1
"64987","SU2014",1
"64988","SU2027",1
"64989","SU2028",1
"64990","SU2046",1
"64991","SU2063",2
"64992","SU2069",2
"64993","SU2081",1
"64994","SU2086",1
"64995","SU2090",1
"64996","SU2097",3
"64997","SU2098",5
"64998","SU2099",5
"64999","SU2100",1
"65000","SU2103",3
"65001","SU2111",2
"65002","SU2114",2
"65003","SU2120",1
"65004","SU2128",1
"65005","SU2163",1
"65006","SU2169",5
"65007","SU2184",1
"65008","SU2186",1
"65009","SU2187",1
"65010","SU2188",3
"65011","SU2189",3
"65012","SU2192",3
"65013","SU2194",1
"65014","SU2195",3
"65015","SU2196",3
"65016","SU2197",1
"65017","SU2198",1
"65018","SU2199",3
"65019","SU2203",3
"65020","SU2205",1
"65021","SU2212",2
"65022","SU2214",2
"65023","SU2218",1
"65024","SU2227",4
"65025","SU2228",1
"65026","SU2269",5
"65027","SU2285",3
"65028","SU2287",1
"65029","SU2290",1
"65030","SU2291",2
"65031","SU2293",2
"65032","SU2298",2
"65033","SU2299",5
"65034","SU2300",1
"65035","SU2303",5
"65036","SU2306",1
"65037","SU2307",2
"65038","SU2308",1
"65039","SU2310",1
"65040","SU2313",3
"65041","SU2315",1
"65042","SU2317",1
"65043","SU2318",1
"65044","SU2321",1
"65045","SU2327",1
"65046","SU2328",1
"65047","SU2357",1
"65048","SU2359",1
"65049","SU2383",1
"65050","SU2390",1
"65051","SU2392",3
"65052","SU2393",3
"65053","SU2394",1
"65054","SU2398",3
"65055","SU2399",1
"65056","SU2400",1
"65057","SU2405",1
"65058","SU2409",1
"65059","SU2410",1
"65060","SU2411",1
"65061","SU2420",2
"65062","SU2421",1
"65063","SU2427",2
"65064","SU2458",1
"65065","SU2470",2
"65066","SU2483",1
"65067","SU2485",1
"65068","SU2487",2
"65069","SU2488",2
"65070","SU2489",1
"65071","SU2496",1
"65072","SU2497",1
"65073","SU2498",2
"65074","SU2503",2
"65075","SU2512",1
"65076","SU2513",2
"65077","SU2514",1
"65078","SU2518",1
"65079","SU2519",1
"65080","SU2523",1
"65081","SU2527",1
"65082","SU2528",1
"65083","SU2570",3
"65084","SU2585",1
"65085","SU2586",2
"65086","SU2587",1
"65087","SU2588",3
"65088","SU2589",1
"65089","SU2593",1
"65090","SU2595",1
"65091","SU2596",2
"65092","SU2598",2
"65093","SU2599",1
"65094","SU2606",1
"65095","SU2608",1
"65096","SU2609",1
"65097","SU2611",1
"65098","SU2613",1
"65099","SU2622",2
"65100","SU2628",2
"65101","SU2662",2
"65102","SU2671",3
"65103","SU2685",1
"65104","SU2699",2
"65105","SU2703",1
"65106","SU2706",1
"65107","SU2710",2
"65108","SU2713",1
"65109","SU2714",2
"65110","SU2715",1
"65111","SU2717",4
"65112","SU2718",2
"65113","SU2720",4
"65114","SU2726",3
"65115","SU2761",1
"65116","SU2763",3
"65117","SU2764",2
"65118","SU2771",6
"65119","SU2787",1
"65120","SU2789",1
"65121","SU2796",2
"65122","SU2798",1
"65123","SU2801",3
"65124","SU2803",1
"65125","SU2804",4
"65126","SU2805",3
"65127","SU2807",1
"65128","SU2809",3
"65129","SU2811",1
"65130","SU2813",1
"65131","SU2814",1
"65132","SU2815",1
"65133","SU2819",1
"65134","SU2820",2
"65135","SU2822",1
"65136","SU2826",4
"65137","SU2864",2
"65138","SU2865",2
"65139","SU2871",3
"65140","SU2872",1
"65141","SU2889",2
"65142","SU2890",1
"65143","SU2891",1
"65144","SU2897",1
"65145","SU2898",2
"65146","SU2899",6
"65147","SU2900",1
"65148","SU2901",1
"65149","SU2902",4
"65150","SU2904",1
"65151","SU2905",2
"65152","SU2906",1
"65153","SU2910",1
"65154","SU2913",2
"65155","SU2915",1
"65156","SU2916",1
"65157","SU2921",5
"65158","SU2922",1
"65159","SU2926",3
"65160","SU2927",1
"65161","SU2928",1
"65162","SU2936",2
"65163","SU2938",1
"65164","SU2945",2
"65165","SU2946",1
"65166","SU2965",2
"65167","SU2967",1
"65168","SU2970",2
"65169","SU2971",3
"65170","SU2987",1
"65171","SU2990",3
"65172","SU2994",1
"65173","SU2997",1
"65174","SU2998",1
"65175","SU3002",1
"65176","SU3003",3
"65177","SU3007",1
"65178","SU3008",1
"65179","SU3009",1
"65180","SU3010",1
"65181","SU3012",1
"65182","SU3014",2
"65183","SU3016",3
"65184","SU3017",1
"65185","SU3019",3
"65186","SU3020",2
"65187","SU3022",5
"65188","SU3026",5
"65189","SU3028",1
"65190","SU3035",2
"65191","SU3044",4
"65192","SU3067",1
"65193","SU3070",11
"65194","SU3089",2
"65195","SU3091",2
"65196","SU3092",1
"65197","SU3099",3
"65198","SU3102",6
"65199","SU3106",2
"65200","SU3108",1
"65201","SU3110",2
"65202","SU3113",1
"65203","SU3115",1
"65204","SU3119",9
"65205","SU3120",2
"65206","SU3122",1
"65207","SU3123",1
"65208","SU3132",1
"65209","SU3144",3
"65210","SU3167",1
"65211","SU3168",5
"65212","SU3170",4
"65213","SU3187",1
"65214","SU3188",1
"65215","SU3195",1
"65216","SU3199",1
"65217","SU3201",2
"65218","SU3204",1
"65219","SU3210",1
"65220","SU3212",1
"65221","SU3213",2
"65222","SU3216",4
"65223","SU3219",1
"65224","SU3223",1
"65225","SU3225",7
"65226","SU3226",2
"65227","SU3228",2
"65228","SU3231",1
"65229","SU3244",1
"65230","SU3263",1
"65231","SU3265",2
"65232","SU3268",2
"65233","SU3269",2
"65234","SU3270",6
"65235","SU3279",1
"65236","SU3291",1
"65237","SU3292",1
"65238","SU3303",1
"65239","SU3305",1
"65240","SU3308",2
"65241","SU3309",2
"65242","SU3310",3
"65243","SU3311",3
"65244","SU3313",1
"65245","SU3316",2
"65246","SU3317",1
"65247","SU3320",1
"65248","SU3322",1
"65249","SU3324",5
"65250","SU3325",13
"65251","SU3326",3
"65252","SU3327",9
"65253","SU3328",3
"65254","SU3329",4
"65255","SU3330",5
"65256","SU3331",5
"65257","SU3343",2
"65258","SU3368",5
"65259","SU3369",4
"65260","SU3387",1
"65261","SU3389",2
"65262","SU3390",2
"65263","SU3392",1
"65264","SU3403",1
"65265","SU3404",1
"65266","SU3405",2
"65267","SU3407",2
"65268","SU3410",1
"65269","SU3411",1
"65270","SU3413",4
"65271","SU3416",5
"65272","SU3417",2
"65273","SU3418",2
"65274","SU3420",6
"65275","SU3421",9
"65276","SU3422",3
"65277","SU3423",5
"65278","SU3424",6
"65279","SU3430",11
"65280","SU3431",7
"65281","SU3432",1
"65282","SU3433",1
"65283","SU3444",2
"65284","SU3465",1
"65285","SU3468",9
"65286","SU3488",1
"65287","SU3491",1
"65288","SU3493",1
"65289","SU3495",1
"65290","SU3498",1
"65291","SU3499",1
"65292","SU3501",1
"65293","SU3502",1
"65294","SU3504",2
"65295","SU3505",1
"65296","SU3507",1
"65297","SU3508",2
"65298","SU3511",1
"65299","SU3514",1
"65300","SU3515",10
"65301","SU3516",1
"65302","SU3517",3
"65303","SU3518",1
"65304","SU3519",1
"65305","SU3520",1
"65306","SU3521",3
"65307","SU3522",7
"65308","SU3523",4
"65309","SU3524",4
"65310","SU3530",1
"65311","SU3532",1
"65312","SU3533",1
"65313","SU3534",2
"65314","SU3535",5
"65315","SU3536",2
"65316","SU3543",1
"65317","SU3544",3
"65318","SU3546",1
"65319","SU3565",3
"65320","SU3568",7
"65321","SU3599",2
"65322","SU3601",2
"65323","SU3604",2
"65324","SU3607",3
"65325","SU3609",1
"65326","SU3612",3
"65327","SU3613",8
"65328","SU3614",30
"65329","SU3615",11
"65330","SU3619",1
"65331","SU3620",1
"65332","SU3635",1
"65333","SU3636",3
"65334","SU3638",1
"65335","SU3641",3
"65336","SU3642",5
"65337","SU3644",2
"65338","SU3645",2
"65339","SU3664",1
"65340","SU3666",1
"65341","SU3667",5
"65342","SU3668",7
"65343","SU3688",1
"65344","SU3689",2
"65345","SU3694",1
"65346","SU3695",1
"65347","SU3696",1
"65348","SU3697",1
"65349","SU3698",1
"65350","SU3699",1
"65351","SU3702",1
"65352","SU3704",1
"65353","SU3707",5
"65354","SU3712",2
"65355","SU3713",1
"65356","SU3719",1
"65357","SU3737",3
"65358","SU3738",6
"65359","SU3739",5
"65360","SU3740",2
"65361","SU3767",19
"65362","SU3785",1
"65363","SU3788",2
"65364","SU3790",1
"65365","SU3794",2
"65366","SU3795",1
"65367","SU3796",1
"65368","SU3802",3
"65369","SU3804",2
"65370","SU3805",3
"65371","SU3806",1
"65372","SU3809",1
"65373","SU3821",2
"65374","SU3822",1
"65375","SU3824",3
"65376","SU3838",1
"65377","SU3839",7
"65378","SU3840",6
"65379","SU3864",1
"65380","SU3865",3
"65381","SU3867",8
"65382","SU3875",2
"65383","SU3888",1
"65384","SU3891",2
"65385","SU3893",1
"65386","SU3894",3
"65387","SU3902",2
"65388","SU3903",1
"65389","SU3904",2
"65390","SU3906",1
"65391","SU3907",3
"65392","SU3908",1
"65393","SU3909",1
"65394","SU3911",2
"65395","SU3914",1
"65396","SU3916",3
"65397","SU3917",1
"65398","SU3918",2
"65399","SU3919",1
"65400","SU3921",1
"65401","SU3922",1
"65402","SU3924",2
"65403","SU3940",4
"65404","SU3941",8
"65405","SU3967",7
"65406","SU3987",4
"65407","SU3991",1
"65408","SU3993",1
"65409","SU3994",1
"65410","SU3995",2
"65411","SU3998",1
"65412","SU4008",2
"65413","SU4009",1
"65414","SU4010",1
"65415","SU4019",1
"65416","SU4021",1
"65417","SU4022",1
"65418","SU4024",3
"65419","SU4041",3
"65420","SU4063",1
"65421","SU4064",1
"65422","SU4067",3
"65423","SU4073",4
"65424","SU4089",1
"65425","SU4095",2
"65426","SU4097",1
"65427","SU4100",4
"65428","SU4108",2
"65429","SU4111",1
"65430","SU4113",2
"65431","SU4114",2
"65432","SU4117",1
"65433","SU4119",1
"65434","SU4120",2
"65435","SU4124",1
"65436","SU4142",6
"65437","SU4143",1
"65438","SU4162",1
"65439","SU4163",1
"65440","SU4165",1
"65441","SU4167",9
"65442","SU4172",4
"65443","SU4199",1
"65444","SU4203",6
"65445","SU4204",1
"65446","SU4206",1
"65447","SU4208",2
"65448","SU4215",1
"65449","SU4216",1
"65450","SU4219",1
"65451","SU4220",3
"65452","SU4221",1
"65453","SU4222",2
"65454","SU4223",2
"65455","SU4242",4
"65456","SU4243",6
"65457","SU4244",1
"65458","SU4250",1
"65459","SU4260",1
"65460","SU4262",1
"65461","SU4263",1
"65462","SU4264",1
"65463","SU4266",4
"65464","SU4267",3
"65465","SU4270",2
"65466","SU4271",2
"65467","SU4288",2
"65468","SU4291",2
"65469","SU4294",1
"65470","SU4296",1
"65471","SU4299",1
"65472","SU4304",2
"65473","SU4305",1
"65474","SU4306",3
"65475","SU4307",1
"65476","SU4308",1
"65477","SU4310",1
"65478","SU4315",8
"65479","SU4316",1
"65480","SU4320",2
"65481","SU4323",1
"65482","SU4341",1
"65483","SU4342",1
"65484","SU4344",6
"65485","SU4361",1
"65486","SU4363",1
"65487","SU4364",1
"65488","SU4365",1
"65489","SU4366",7
"65490","SU4367",4
"65491","SU4386",1
"65492","SU4391",2
"65493","SU4392",3
"65494","SU4393",1
"65495","SU4394",1
"65496","SU4397",1
"65497","SU4406",1
"65498","SU4407",2
"65499","SU4408",1
"65500","SU4409",2
"65501","SU4410",1
"65502","SU4415",5
"65503","SU4416",1
"65504","SU4418",1
"65505","SU4419",1
"65506","SU4420",1
"65507","SU4424",1
"65508","SU4441",4
"65509","SU4444",2
"65510","SU4445",5
"65511","SU4446",5
"65512","SU4459",1
"65513","SU4461",1
"65514","SU4463",1
"65515","SU4464",1
"65516","SU4465",1
"65517","SU4466",1
"65518","SU4467",4
"65519","SU4469",3
"65520","SU4487",1
"65521","SU4488",1
"65522","SU4490",1
"65523","SU4493",1
"65524","SU4494",1
"65525","SU4496",2
"65526","SU4497",4
"65527","SU4499",1
"65528","SU4501",1
"65529","SU4505",4
"65530","SU4507",1
"65531","SU4508",1
"65532","SU4510",1
"65533","SU4515",4
"65534","SU4516",8
"65535","SU4517",1
"65536","SU4520",1
"65537","SU4541",2
"65538","SU4546",2
"65539","SU4547",4
"65540","SU4560",1
"65541","SU4563",1
"65542","SU4566",1
"65543","SU4567",10
"65544","SU4568",2
"65545","SU4569",5
"65546","SU4588",1
"65547","SU4589",1
"65548","SU4590",2
"65549","SU4594",2
"65550","SU4595",6
"65551","SU4596",3
"65552","SU4600",4
"65553","SU4601",2
"65554","SU4603",1
"65555","SU4606",1
"65556","SU4616",4
"65557","SU4617",8
"65558","SU4618",4
"65559","SU4619",5
"65560","SU4620",8
"65561","SU4621",7
"65562","SU4622",6
"65563","SU4639",2
"65564","SU4640",5
"65565","SU4641",4
"65566","SU4647",3
"65567","SU4648",1
"65568","SU4659",1
"65569","SU4663",3
"65570","SU4667",4
"65571","SU4668",6
"65572","SU4695",2
"65573","SU4696",1
"65574","SU4698",2
"65575","SU4699",1
"65576","SU4703",3
"65577","SU4705",1
"65578","SU4709",1
"65579","SU4716",1
"65580","SU4717",3
"65581","SU4719",1
"65582","SU4720",3
