tile_name,MEAN_elev
SS4843,183.020625
SS4844,165.023125
SS4845,126.95125
SS4846,58.94625
SS4847,0.20625
SS4848,0
SS4849,0
SS4880,0
SS4881,0
SS4882,0
SS4883,0
SS4884,0
SS4885,27.426875
SS4886,98.0825
SS4887,68.77125
SS4888,51.59125
SS4889,87.594375
SS4890,126.4025
SS4891,62.30125
SS4892,42.436875
SS4900,139.68
SS4901,109.175
SS4902,98.618125
SS4903,104.521875
SS4904,125.650625
SS4905,93.978125
SS4906,80.495
SS4907,93.678125
SS4908,126.794375
SS4909,135.7425
SS4910,142.099375
SS4911,115.835
SS4912,99.824375
SS4913,91.57875
SS4914,127.21625
SS4915,152.06125
SS4916,136.57375
SS4917,81.243125
SS4918,50.078125
SS4919,82.165625
SS4920,89.426875
SS4921,108.8225
SS4922,78.779375
SS4923,94.635
SS4924,125.899375
SS4925,124.31125
SS4926,69.778125
SS4927,76.8175
SS4928,77.7325
SS4929,101.394375
SS4930,99.401875
SS4931,55.286875
SS4932,10.248125
SS4933,2.1425
SS4934,5.8475
SS4935,12.910625
SS4936,53.353125
SS4937,76.9925
SS4938,69.7475
SS4939,84.345
SS4940,92.875625
SS4941,166.2325
SS4942,161.219375
SS4943,180.445
SS4944,185.32125
SS4945,143.409375
SS4946,145.5775
SS4947,7.858125
SS4948,0
SS4949,0
SS4980,0
SS4981,0
SS4982,0
SS4983,0
SS4984,0
SS4985,42.96375
SS4986,54.27125
SS4987,38.916875
SS4988,55.39625
SS4989,128.204375
SS4990,116.155625
SS4991,63.504375
SS4992,20.795625
SS5000,113.595
SS5001,119.369375
SS5002,88.621875
SS5003,87.206875
SS5004,104.054375
SS5005,110.3725
SS5006,75.8825
SS5007,85.93625
SS5008,112.993125
SS5009,125.3075
SS5010,110.536875
SS5011,83.180625
SS5012,72.764375
SS5013,85.740625
SS5014,133.075625
SS5015,107.843125
SS5016,100.59375
SS5017,63.36625
SS5018,71.728125
SS5019,97.61625
SS5020,119.178125
SS5021,134.335625
SS5022,116.30875
SS5023,94.01375
SS5024,113.2425
SS5025,110.311875
SS5026,73.446875
SS5027,95.860625
SS5028,97.905625
SS5029,88.304375
SS5030,70.244375
SS5031,61.4725
SS5032,14.85375
SS5033,1.154375
SS5034,6.57125
SS5035,44.885625
SS5036,73.824375
SS5037,109.09375
SS5038,111.360625
SS5039,105.363125
SS5040,134.49125
SS5041,151.450625
SS5042,136.538125
SS5043,166.54
SS5044,186.034375
SS5045,151.06625
SS5046,161.0575
SS5047,40.4275
SS5048,0
SS5049,0
SS5080,0
SS5081,0
SS5082,0
SS5083,0
SS5084,5.973125
SS5085,60.240625
SS5086,8.0775
SS5087,5.86375
SS5088,76.893125
SS5089,141.006875
SS5090,84.973125
SS5091,73.05125
SS5092,49.603125
SS5100,112.6575
SS5101,130.53125
SS5102,100.528125
SS5103,76.09625
SS5104,94.078125
SS5105,106.55875
SS5106,67.149375
SS5107,100.334375
SS5108,95.465
SS5109,89.655625
SS5110,68.68
SS5111,58.238125
SS5112,75.903125
SS5113,112.9175
SS5114,127.15125
SS5115,72.151875
SS5116,61.559375
SS5117,95.648125
SS5118,98.343125
SS5119,116.766875
SS5120,143.455
SS5121,170.48875
SS5122,150.2225
SS5123,114.504375
SS5124,131.99125
SS5125,116.668125
SS5126,83.464375
SS5127,106.48875
SS5128,112.116875
SS5129,96.526875
SS5130,88.405625
SS5131,46.519375
SS5132,13.22125
SS5133,6.28125
SS5134,2.158125
SS5135,61.8775
SS5136,74.560625
SS5137,122.144375
SS5138,134.234375
SS5139,129.701875
SS5140,125.91625
SS5141,172.904375
SS5142,167.015
SS5143,201.50125
SS5144,206.73625
SS5145,152.38125
SS5146,80.68875
SS5147,32.54375
SS5148,0.055
SS5149,0
SS5180,0
SS5181,0
SS5182,0
SS5183,0
SS5184,0.69625
SS5185,4.92125
SS5186,0
SS5187,4.485
SS5188,97.87875
SS5189,118.90375
SS5190,74.92625
SS5191,82.178125
SS5192,85.478125
SS5200,114.745625
SS5201,99.32125
SS5202,112.09125
SS5203,77.0175
SS5204,85.23625
SS5205,100.618125
SS5206,71.468125
SS5207,95.725
SS5208,69.603125
SS5209,61.445625
SS5210,60.60125
SS5211,63.7975
SS5212,104.749375
SS5213,135.87125
SS5214,84.524375
SS5215,74.15875
SS5216,60.489375
SS5217,89.488125
SS5218,112.8275
SS5219,120.37875
SS5220,162.29
SS5221,186.840625
SS5222,177.7075
SS5223,145.353125
SS5224,143.83375
SS5225,112.160625
SS5226,78.235625
SS5227,103.214375
SS5228,115.80375
SS5229,86.480625
SS5230,85.471875
SS5231,38.633125
SS5232,16.54125
SS5233,9.075625
SS5234,4.10625
SS5235,66.513125
SS5236,65.334375
SS5237,110.464375
SS5238,124.23875
SS5239,153.443125
SS5240,168.53875
SS5241,166.56
SS5242,198.861875
SS5243,230.5475
SS5244,228.27375
SS5245,184.556875
SS5246,130.990625
SS5247,50.811875
SS5248,0.010625
SS5249,0
SS5280,0
SS5281,0
SS5282,0
SS5283,0
SS5284,0
SS5285,0
SS5286,0
SS5287,6.35125
SS5288,96.199375
SS5289,88.575625
SS5290,61.61875
SS5291,81.98625
SS5292,72.615
SS5300,125.939375
SS5301,91.60625
SS5302,98.1675
SS5303,83.87625
SS5304,69.845
SS5305,75.371875
SS5306,80.436875
SS5307,78.813125
SS5308,63.311875
SS5309,72.141875
SS5310,85.279375
SS5311,90.898125
SS5312,82.441875
SS5313,95.2075
SS5314,63.5375
SS5315,73.1925
SS5316,86.431875
SS5317,92.863125
SS5318,115.76
SS5319,130.87375
SS5320,165.22375
SS5321,181.889375
SS5322,187.185625
SS5323,156.269375
SS5324,115.716875
SS5325,88.488125
SS5326,61.486875
SS5327,91.30875
SS5328,109.88375
SS5329,70.5325
SS5330,81.470625
SS5331,37.2525
SS5332,30.93
SS5333,2.931875
SS5334,8.9
SS5335,77.78375
SS5336,112.05875
SS5337,93.806875
SS5338,126.815625
SS5339,155.336875
SS5340,205.681875
SS5341,209.04
SS5342,209.27375
SS5343,248.179375
SS5344,233.701875
SS5345,182.895625
SS5346,102.88625
SS5347,61.448125
SS5348,0.856875
SS5349,0
SS5380,0
SS5381,0
SS5382,0
SS5383,0
SS5384,0
SS5385,0
SS5386,0
SS5387,4.4375
SS5388,51.51125
SS5389,54.77125
SS5390,60.46875
SS5391,72.049375
SS5392,83.748125
SS5400,128.84375
SS5401,92.751875
SS5402,83.891875
SS5403,74.476875
SS5404,104.815
SS5405,93.161875
SS5406,64.546875
SS5407,94.7825
SS5408,103.19
SS5409,106.805
SS5410,91.926875
SS5411,68.63875
SS5412,71.38625
SS5413,66.2025
SS5414,91.749375
SS5415,123.436875
SS5416,102.25625
SS5417,98.536875
SS5418,106.698125
SS5419,145.710625
SS5420,154.929375
SS5421,162.66625
SS5422,152.326875
SS5423,131.87875
SS5424,91.615
SS5425,77.715625
SS5426,57.5
SS5427,87.124375
SS5428,98.265625
SS5429,55.2275
SS5430,60.603125
SS5431,36.29125
SS5432,27.59125
SS5433,2.609375
SS5434,22.483125
SS5435,82.5325
SS5436,134.3825
SS5437,126.369375
SS5438,147.495625
SS5439,185.751875
SS5440,200.4525
SS5441,195.315
SS5442,221.30875
SS5443,230.08
SS5444,230.0275
SS5445,180.6075
SS5446,153.699375
SS5447,125.535625
SS5448,23.26
SS5449,0
SS5480,0
SS5481,0
SS5482,0
SS5483,0
SS5484,0
SS5485,0
SS5486,0
SS5487,31.585625
SS5488,46.338125
SS5489,48.785
SS5490,73.52875
SS5491,71.75375
SS5492,86.873125
SS5500,111.175625
SS5501,110.655625
SS5502,102.15
SS5503,88.7525
SS5504,126.201875
SS5505,96.933125
SS5506,66.9
SS5507,74.028125
SS5508,81.639375
SS5509,83.41125
SS5510,78.065625
SS5511,81.045
SS5512,80.81875
SS5513,112.9975
SS5514,141.374375
SS5515,119.97
SS5516,100.59125
SS5517,128.3425
SS5518,124.375625
SS5519,146.950625
SS5520,165.13875
SS5521,142.05875
SS5522,118.03125
SS5523,117.390625
SS5524,85.6125
SS5525,55.043125
SS5526,53.80875
SS5527,84.90125
SS5528,92.960625
SS5529,50.61625
SS5530,45.7975
SS5531,24.645625
SS5532,17.188125
SS5533,4.693125
SS5534,24.445
SS5535,66.019375
SS5536,138.96625
SS5537,144.8775
SS5538,126.196875
SS5539,150.535625
SS5540,191.415
SS5541,183.0875
SS5542,202.635625
SS5543,219.810625
SS5544,187.86875
SS5545,105.511875
SS5546,99.908125
SS5547,82.185625
SS5548,7.40625
SS5549,0
SS5580,0
SS5581,0
SS5582,0
SS5583,0
SS5584,0
SS5585,0
SS5586,5.0025
SS5587,60.479375
SS5588,62.539375
SS5589,52.006875
SS5590,58.203125
SS5591,54.311875
SS5592,78.823125
SS5600,125.33875
SS5601,132.454375
SS5602,113.298125
SS5603,112.375625
SS5604,104.96875
SS5605,75.425625
SS5606,79.2025
SS5607,84.895625
SS5608,106.83875
SS5609,126.998125
SS5610,125.426875
SS5611,101.564375
SS5612,113.439375
SS5613,132.750625
SS5614,155.339375
SS5615,144.781875
SS5616,132.688125
SS5617,136.376875
SS5618,148.115
SS5619,175.28
SS5620,151.888125
SS5621,112.878125
SS5622,106.151875
SS5623,128.699375
SS5624,71.556875
SS5625,35.395
SS5626,50.86875
SS5627,46.0825
SS5628,35.6325
SS5629,18.289375
SS5630,30.72
SS5631,24.675
SS5632,11.68
SS5633,23.63875
SS5634,40.3
SS5635,69.355
SS5636,102.82
SS5637,110.85
SS5638,112.095625
SS5639,180.80625
SS5640,241.935
SS5641,222.49875
SS5642,229.97875
SS5643,251.271875
SS5644,216.196875
SS5645,142.614375
SS5646,115.866875
SS5647,54.10125
SS5648,0.019375
SS5649,0
SS5680,0
SS5681,0
SS5682,0
SS5683,0
SS5684,0
SS5685,0
SS5686,23.09
SS5687,61.2725
SS5688,63.2825
SS5689,68.655625
SS5690,66.278125
SS5691,80.039375
SS5692,94.373125
SS5700,128.08875
SS5701,127.009375
SS5702,108.588125
SS5703,97.776875
SS5704,97.74125
SS5705,74.08375
SS5706,89.304375
SS5707,84.41125
SS5708,115.51625
SS5709,134.534375
SS5710,142.28625
SS5711,113.86625
SS5712,127.71375
SS5713,146.319375
SS5714,169.216875
SS5715,161.646875
SS5716,149.890625
SS5717,154.030625
SS5718,164.4775
SS5719,172.900625
SS5720,152.924375
SS5721,114.14625
SS5722,102.535
SS5723,82.09625
SS5724,72.214375
SS5725,30.97125
SS5726,25.123125
SS5727,16.508125
SS5728,45.97
SS5729,89.671875
SS5730,59.675625
SS5731,62.58125
SS5732,30.725625
SS5733,75.051875
SS5734,46.463125
SS5735,108.23625
SS5736,127.40375
SS5737,122.860625
SS5738,149.085
SS5739,188.21125
SS5740,238.229375
SS5741,227.444375
SS5742,243.25875
SS5743,242.63875
SS5744,233.1325
SS5745,176.50125
SS5746,92.108125
SS5747,19.28375
SS5748,0
SS5749,0
SS5780,0
SS5781,0
SS5782,0
SS5783,0
SS5784,0
SS5785,0
SS5786,14.545
SS5787,47.440625
SS5788,59.283125
SS5789,61.699375
SS5790,66.099375
SS5791,75.20375
SS5792,94.60875
SS5800,124.01875
SS5801,108.261875
SS5802,91.181875
SS5803,82.491875
SS5804,82.235
SS5805,79.289375
SS5806,100.951875
SS5807,111.328125
SS5808,127.44375
SS5809,150.473125
SS5810,163.836875
SS5811,144.146875
SS5812,142.2275
SS5813,167.428125
SS5814,181.265
SS5815,183.381875
SS5816,164.516875
SS5817,164.28
SS5818,175.98875
SS5819,162.14
SS5820,130.9125
SS5821,141.481875
SS5822,124.429375
SS5823,98.56125
SS5824,49.219375
SS5825,17.116875
SS5826,20.958125
SS5827,69.454375
SS5828,81.716875
SS5829,125.2375
SS5830,46.7575
SS5831,64.658125
SS5832,47.189375
SS5833,69.291875
SS5834,62.953125
SS5835,135.800625
SS5836,174.22875
SS5837,164.790625
SS5838,175.91625
SS5839,211.240625
SS5840,236.318125
SS5841,209.33125
SS5842,220.30875
SS5843,230.24
SS5844,210.854375
SS5845,163.674375
SS5846,61.3625
SS5847,90.075625
SS5848,24.0075
SS5849,0
SS5880,0
SS5881,0
SS5882,0
SS5883,0
SS5884,0
SS5885,0
SS5886,0
SS5887,34.818125
SS5888,72.5025
SS5889,73.974375
SS5890,72.05125
SS5891,86.72875
SS5892,91.571875
SS5900,107.7175
SS5901,110.521875
SS5902,113.743125
SS5903,95.886875
SS5904,94.15625
SS5905,92.90375
SS5906,112.196875
SS5907,107.388125
SS5908,146.763125
SS5909,157.535
SS5910,161.025
SS5911,153.979375
SS5912,165.196875
SS5913,168.5925
SS5914,163.225
SS5915,173.685
SS5916,183.384375
SS5917,182.753125
SS5918,166.63
SS5919,150.70375
SS5920,145.214375
SS5921,145.326875
SS5922,129.831875
SS5923,70.878125
SS5924,26.02625
SS5925,34.221875
SS5926,71.974375
SS5927,84.63
SS5928,116.6925
SS5929,127.44625
SS5930,67.91625
SS5931,49.46
SS5932,112.391875
SS5933,90.721875
SS5934,84.01
SS5935,85.43375
SS5936,158.8025
SS5937,162.403125
SS5938,189.4975
SS5939,238.7625
SS5940,192.264375
SS5941,188.566875
SS5942,203.475
SS5943,200.63625
SS5944,167.66375
SS5945,86.30375
SS5946,146.143125
SS5947,192.185625
SS5948,53.915
SS5949,0
SS5980,0
SS5981,0
SS5982,0
SS5983,0
SS5984,0
SS5985,0
SS5986,0.624375
SS5987,36.265
SS5988,69.774375
SS5989,88.829375
SS5990,101.945625
SS5991,87.535625
SS5992,63.34125
SS6000,122.768125
SS6001,124.75125
SS6002,110.48375
SS6003,116.878125
SS6004,112.54
SS6005,110.853125
SS6006,112.72875
SS6007,112.695625
SS6008,138.9825
SS6009,150.19
SS6010,149.145
SS6011,151.468125
SS6012,163.841875
SS6013,152.893125
SS6014,148.921875
SS6015,176.7725
SS6016,195.504375
SS6017,188.14375
SS6018,174.88625
SS6019,166.151875
SS6020,150.621875
SS6021,99.468125
SS6022,59.175
SS6023,53.84375
SS6024,21.435625
SS6025,54.181875
SS6026,79.438125
SS6027,117.518125
SS6028,118.55
SS6029,89.229375
SS6030,51.04125
SS6031,51.315625
SS6032,130.649375
SS6033,132.03125
SS6034,151.321875
SS6035,109.725625
SS6036,137.503125
SS6037,119.44125
SS6038,153.65
SS6039,171.718125
SS6040,152.43875
SS6041,152.449375
SS6042,177.585625
SS6043,196.185625
SS6044,208.765625
SS6045,115.93125
SS6046,205.84125
SS6047,225.17625
SS6048,65.5725
SS6049,0
SS6080,0
SS6081,0
SS6082,0
SS6083,0
SS6084,0
SS6085,0
SS6086,0.34375
SS6087,42.193125
SS6088,75.6125
SS6089,77.11625
SS6090,96.37
SS6091,78.010625
SS6092,52.576875
SS6100,127.64875
SS6101,140.39125
SS6102,126.554375
SS6103,123.386875
SS6104,128.71
SS6105,120.164375
SS6106,127.348125
SS6107,148.2725
SS6108,148.520625
SS6109,156
SS6110,143.240625
SS6111,151.999375
SS6112,158.92125
SS6113,148.355
SS6114,143.550625
SS6115,167.2475
SS6116,177.80625
SS6117,177.07125
SS6118,163.281875
SS6119,137.273125
SS6120,121.22875
SS6121,55.860625
SS6122,62.64625
SS6123,69.40375
SS6124,56.61
SS6125,59.624375
SS6126,88.65875
SS6127,124.663125
SS6128,103.171875
SS6129,94.02875
SS6130,67.31
SS6131,117.99875
SS6132,129.514375
SS6133,152.02625
SS6134,146.81625
SS6135,105.385625
SS6136,110.411875
SS6137,131.429375
SS6138,162.123125
SS6139,190.9175
SS6140,195.049375
SS6141,172.64875
SS6142,167.609375
SS6143,201.16875
SS6144,198.409375
SS6145,193.411875
SS6146,251.35125
SS6147,262.465625
SS6148,83.38875
SS6149,0
SS6180,0
SS6181,0
SS6182,0
SS6183,0
SS6184,0
SS6185,0
SS6186,1.8525
SS6187,46.2225
SS6188,13.92125
SS6189,17.261875
SS6190,34.2025
SS6191,34.7575
SS6192,60.774375
SS6200,153.18875
SS6201,157.926875
SS6202,128.969375
SS6203,132.064375
SS6204,139.799375
SS6205,141.419375
SS6206,139.825625
SS6207,137.92125
SS6208,158.76375
SS6209,164.40125
SS6210,144.560625
SS6211,152.08
SS6212,145.031875
SS6213,151.724375
SS6214,131.570625
SS6215,138.008125
SS6216,155.845
SS6217,172.350625
SS6218,144.816875
SS6219,51.77
SS6220,49.205625
SS6221,45.79
SS6222,65.8475
SS6223,117.74125
SS6224,79.86875
SS6225,77.359375
SS6226,80.888125
SS6227,133.821875
SS6228,128.713125
SS6229,112.53375
SS6230,87.966875
SS6231,162.67375
SS6232,155.93625
SS6233,167.946875
SS6234,153.855
SS6235,134.473125
SS6236,143.21625
SS6237,125.430625
SS6238,213.85875
SS6239,247.464375
SS6240,248.075625
SS6241,231.210625
SS6242,193.22375
SS6243,218.59
SS6244,246.579375
SS6245,260.281875
SS6246,215.10375
SS6247,288.060625
SS6248,100.2225
SS6249,0
SS6280,0
SS6281,0
SS6282,0
SS6283,0
SS6284,0
SS6285,0
SS6286,1.1375
SS6287,25.540625
SS6288,0
SS6289,0
SS6290,0.465625
SS6291,13.125625
SS6292,50.1725
SS6300,145.719375
SS6301,143.738125
SS6302,148.50625
SS6303,163.540625
SS6304,151.35875
SS6305,150.97125
SS6306,136.801875
SS6307,124.743125
SS6308,162.57875
SS6309,174.753125
SS6310,142.099375
SS6311,119.0425
SS6312,148.48875
SS6313,164.93375
SS6314,152.48
SS6315,109.930625
SS6316,143.981875
SS6317,167.699375
SS6318,135.524375
SS6319,52.428125
SS6320,85.18
SS6321,70.809375
SS6322,121.47
SS6323,122.00375
SS6324,104.5475
SS6325,95.42875
SS6326,93.51375
SS6327,126.009375
SS6328,145.488125
SS6329,123.009375
SS6330,122.345625
SS6331,180.795
SS6332,199.390625
SS6333,201.71875
SS6334,164.56375
SS6335,208.171875
SS6336,155.883125
SS6337,149.771875
SS6338,184.87875
SS6339,215.491875
SS6340,218.466875
SS6341,262.346875
SS6342,236.08875
SS6343,299.065625
SS6344,280.97
SS6345,207.289375
SS6346,161.56875
SS6347,227.7375
SS6348,100.50125
SS6349,0
SS6380,0
SS6381,0
SS6382,0
SS6383,0
SS6384,0
SS6385,0
SS6386,0
SS6387,0.33125
SS6388,0
SS6389,0
SS6390,0
SS6391,1.89375
SS6392,33.663125
SS6400,145.085625
SS6401,157.540625
SS6402,148.50625
SS6403,153.50625
SS6404,142.70625
SS6405,150.918125
SS6406,118.355
SS6407,112.6775
SS6408,154.099375
SS6409,160.963125
SS6410,164.2125
SS6411,138.195
SS6412,115.783125
SS6413,150.18625
SS6414,144.748125
SS6415,97.345
SS6416,141.9875
SS6417,137.4475
SS6418,87.893125
SS6419,59.8975
SS6420,130.585
SS6421,125.54375
SS6422,131.68875
SS6423,140.960625
SS6424,131.929375
SS6425,121.69875
SS6426,119.0775
SS6427,122.34875
SS6428,140.718125
SS6429,117.35625
SS6430,147.389375
SS6431,152.89875
SS6432,190.5025
SS6433,214.454375
SS6434,201.625625
SS6435,238.345625
SS6436,185.350625
SS6437,214.19875
SS6438,188.7525
SS6439,179.82625
SS6440,226.93125
SS6441,257.5225
SS6442,271.665
SS6443,281.74625
SS6444,229.11125
SS6445,203.453125
SS6446,232.7475
SS6447,164.0475
SS6448,177.754375
SS6449,33.483125
SS6480,0
SS6481,0
SS6482,0
SS6483,0
SS6484,0
SS6485,0
SS6486,0
SS6487,0
SS6488,0
SS6489,0
SS6490,0
SS6491,0
SS6492,13.14875
SS6500,126.388125
SS6501,122.5475
SS6502,134.464375
SS6503,131.165
SS6504,116.39
SS6505,134.760625
SS6506,136.200625
SS6507,117.868125
SS6508,177.46375
SS6509,145.540625
SS6510,150.228125
SS6511,141.773125
SS6512,132.80625
SS6513,98.35875
SS6514,101.26625
SS6515,73.9225
SS6516,85.960625
SS6517,75.050625
SS6518,71.325
SS6519,106.99875
SS6520,132.056875
SS6521,137.723125
SS6522,141.285
SS6523,156.204375
SS6524,135.67625
SS6525,129.340625
SS6526,111.07375
SS6527,137.124375
SS6528,138.074375
SS6529,123.555625
SS6530,170.008125
SS6531,184.75875
SS6532,202.61625
SS6533,234.006875
SS6534,237.109375
SS6535,240.53
SS6536,230.988125
SS6537,288.000625
SS6538,277.105625
SS6539,271.61
SS6540,277.209375
SS6541,286.42125
SS6542,295.680625
SS6543,294.1225
SS6544,229.295625
SS6545,218.238125
SS6546,217.1425
SS6547,159.85875
SS6548,131.074375
SS6549,80.73125
SS6580,0
SS6581,0
SS6582,0
SS6583,0
SS6584,0
SS6585,0
SS6586,0
SS6587,0
SS6588,0
SS6589,0
SS6590,0
SS6591,0
SS6592,4.555625
SS6600,138.188125
SS6601,145.49
SS6602,167.280625
SS6603,140.619375
SS6604,140.215625
SS6605,116.936875
SS6606,105.240625
SS6607,111.418125
SS6608,163.716875
SS6609,151.763125
SS6610,131.52375
SS6611,124.47625
SS6612,100.31125
SS6613,54.93375
SS6614,58.12375
SS6615,57.15375
SS6616,88.14
SS6617,71.5425
SS6618,76.166875
SS6619,78.59625
SS6620,91.00125
SS6621,87.780625
SS6622,137.095
SS6623,129.325625
SS6624,113.903125
SS6625,100.04125
SS6626,103.341875
SS6627,121.8025
SS6628,125.4225
SS6629,126.60625
SS6630,181.649375
SS6631,192.735
SS6632,231.34125
SS6633,248.48125
SS6634,249.486875
SS6635,280.12
SS6636,271.763125
SS6637,305.323125
SS6638,295.569375
SS6639,319.8275
SS6640,310.393125
SS6641,295.479375
SS6642,332.863125
SS6643,327.166875
SS6644,237.5525
SS6645,242.9675
SS6646,216.88125
SS6647,219.200625
SS6648,233.84375
SS6649,109.188125
SS6680,0
SS6681,0
SS6682,0
SS6683,0
SS6684,0
SS6685,0
SS6686,0
SS6687,0
SS6688,0
SS6689,0
SS6690,0
SS6691,0.135625
SS6692,3.478125
SS6700,153.09
SS6701,165.90125
SS6702,183.069375
SS6703,167.15875
SS6704,166.465625
SS6705,135.605
SS6706,94.781875
SS6707,111.999375
SS6708,158.671875
SS6709,157.87
SS6710,141.589375
SS6711,109.7875
SS6712,87.598125
SS6713,68.475625
SS6714,117.705
SS6715,108.800625
SS6716,141.235625
SS6717,138.8125
SS6718,106.085625
SS6719,131.77
SS6720,117.245
SS6721,120.308125
SS6722,99.125625
SS6723,91.1875
SS6724,77.864375
SS6725,79.01375
SS6726,100.425
SS6727,95.0825
SS6728,105.69125
SS6729,148.56
SS6730,193.18
SS6731,194.555
SS6732,194.258125
SS6733,231.543125
SS6734,234.94125
SS6735,247.461875
SS6736,255.02875
SS6737,262.251875
SS6738,258.579375
SS6739,279.19375
SS6740,279.43625
SS6741,276.7775
SS6742,337.92125
SS6743,298.303125
SS6744,250.906875
SS6745,290.53125
SS6746,267.566875
SS6747,286.711875
SS6748,210.285
SS6749,21.700625
SS6780,0
SS6781,0
SS6782,0
SS6783,0
SS6784,0
SS6785,0
SS6786,0
SS6787,0
SS6788,0
SS6789,0
SS6790,0
SS6791,0.63
SS6792,5.6375
SS6800,139.00375
SS6801,146.955625
SS6802,179.723125
SS6803,176.581875
SS6804,178.640625
SS6805,133.625625
SS6806,114.39125
SS6807,101.418125
SS6808,121.02125
SS6809,150.014375
SS6810,119.04375
SS6811,85.88875
SS6812,80.08625
SS6813,102.725
SS6814,141.685625
SS6815,147.54
SS6816,166.61375
SS6817,132.960625
SS6818,123.500625
SS6819,147.561875
SS6820,135.54
SS6821,167.999375
SS6822,126.41375
SS6823,87.083125
SS6824,89.365
SS6825,95.1675
SS6826,128.31875
SS6827,111.415
SS6828,119.815
SS6829,134.29375
SS6830,165.09875
SS6831,181.725625
SS6832,208.64
SS6833,215.056875
SS6834,180.38125
SS6835,188.56
SS6836,237.614375
SS6837,270.925625
SS6838,278.133125
SS6839,282.511875
SS6840,278.44
SS6841,299.969375
SS6842,370.071875
SS6843,350.908125
SS6844,330.386875
SS6845,337.235
SS6846,307.67
SS6847,277.80375
SS6848,212.635
SS6849,9.25
SS6880,0
SS6881,0
SS6882,0
SS6883,0
SS6884,0
SS6885,0
SS6886,0
SS6887,0
SS6888,0
SS6889,0
SS6890,0
SS6891,0
SS6892,3.061875
SS6900,122.2675
SS6901,140.958125
SS6902,165.345
SS6903,156.01125
SS6904,162.175625
SS6905,110.77875
SS6906,104.785625
SS6907,119.235
SS6908,108.5875
SS6909,98.491875
SS6910,104.196875
SS6911,127.24875
SS6912,135.48625
SS6913,108.79
SS6914,117.634375
SS6915,178.511875
SS6916,193.741875
SS6917,154.88875
SS6918,156.883125
SS6919,158.558125
SS6920,164.17875
SS6921,167.563125
SS6922,88.61375
SS6923,94.12875
SS6924,110.92375
SS6925,96.525
SS6926,121.09125
SS6927,124.899375
SS6928,156.619375
